competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5927304,True,False,SEA,LAV,SEA @ LAV,NBA,2023-09-03 01:00:00+00:00,Mandalay Bay Event Center
5964485,False,False,CPV,JPN,CPV @ JPN,NBA,2023-09-02 11:10:00+00:00,Okinawa Arena
5964486,False,False,CHN,PHI,CHN @ PHI,NBA,2023-09-02 12:00:00+00:00,Smart Araneta Coliseum
5964487,False,False,MEX,JOR,MEX @ JOR,NBA,2023-09-02 12:30:00+00:00,Mall of Asia Arena
5964488,False,False,LEB,IRA,LEB @ IRA,NBA,2023-09-02 13:30:00+00:00,Indonesia Arena
