competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6044251,True,False,ATL,CHI,ATL @ CHI,NBA,2025-01-16 01:00:00+00:00,United Center
6044881,True,False,CHA,UTA,CHA @ UTA,NBA,2025-01-16 02:00:00+00:00,EnergySolutions Arena
6045307,True,False,HOU,DEN,HOU @ DEN,NBA,2025-01-16 02:00:00+00:00,Pepsi Center
6045691,True,False,BOS,TOR,BOS @ TOR,NBA,2025-01-16 00:30:00+00:00,Air Canada Centre
6046465,True,False,MEM,SAS,MEM @ SAS,NBA,2025-01-16 01:00:00+00:00,AT&T Center
6047647,True,False,BKN,LAC,BKN @ LAC,NBA,2025-01-16 03:30:00+00:00,Intuit Dome
6047648,True,False,BKN,LAC,BKN @ LAC,NBA,2025-01-16 04:30:00+00:00,Intuit Dome
6048373,True,False,DAL,NOP,DAL @ NOP,NBA,2025-01-16 01:00:00+00:00,New Orleans Arena
6048505,True,False,MIA,LAL,MIA @ LAL,NBA,2025-01-16 03:00:00+00:00,Staples Center
6048511,True,False,ORL,MIL,ORL @ MIL,NBA,2025-01-16 01:00:00+00:00,Fiserv Forum
6049159,True,False,NYK,PHI,NYK @ PHI,NBA,2025-01-16 00:00:00+00:00,Wells Fargo Center
6049843,True,False,GSW,MIN,GSW @ MIN,NBA,2025-01-16 02:30:00+00:00,Target Center
