competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6129210,True,False,HOU,CLE,HOU @ CLE,NBA,2025-11-20 00:00:00+00:00,Quicken Loans Arena
6129912,True,False,NYK,DAL,NYK @ DAL,NBA,2025-11-20 02:30:00+00:00,American Airlines Center
6131250,True,False,CHI,POR,CHI @ POR,NBA,2025-11-20 03:00:00+00:00,Moda Center at the Rose Quarter
6131251,True,False,CHI,POR,CHI @ POR,NBA,2025-11-20 04:00:00+00:00,Moda Center at the Rose Quarter
6131604,True,False,CHA,IND,CHA @ IND,NBA,2025-11-20 00:00:00+00:00,Bankers Life Fieldhouse
6132204,True,False,TOR,PHI,TOR @ PHI,NBA,2025-11-20 00:00:00+00:00,Wells Fargo Center
6132984,True,False,GSW,MIA,GSW @ MIA,NBA,2025-11-20 00:30:00+00:00,AmericanAirlines Arena
6133398,True,False,WAS,MIN,WAS @ MIN,NBA,2025-11-20 01:00:00+00:00,Target Center
6133554,True,False,DEN,NOP,DEN @ NOP,NBA,2025-11-20 01:00:00+00:00,New Orleans Arena
6134028,True,False,SAC,OKC,SAC @ OKC,NBA,2025-11-20 01:00:00+00:00,Chesapeake Energy Arena
