competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955224,True,False,SAS,UTA,SAS @ UTA,NBA,2024-02-26 01:00:00+00:00,EnergySolutions Arena
5955806,True,False,ORL,ATL,ORL @ ATL,NBA,2024-02-26 00:00:00+00:00,Philips Arena
5956154,True,False,CLE,WAS,CLE @ WAS,NBA,2024-02-25 23:00:00+00:00,Verizon Center
5957642,True,False,DAL,IND,DAL @ IND,NBA,2024-02-25 22:00:00+00:00,Bankers Life Fieldhouse
5957912,True,False,CHA,POR,CHA @ POR,NBA,2024-02-26 02:00:00+00:00,Moda Center at the Rose Quarter
5958320,True,False,LAL,PHX,LAL @ PHX,NBA,2024-02-25 20:30:00+00:00,US Airways Center
5958548,True,False,SAC,LAC,SAC @ LAC,NBA,2024-02-26 02:30:00+00:00,Staples Center
5958549,True,False,SAC,LAC,SAC @ LAC,NBA,2024-02-26 03:30:00+00:00,Staples Center
5958553,True,False,SAC,LAC,SAC @ LAC,NBA,2024-02-26 03:50:00+00:00,Staples Center
5958836,True,False,MIL,PHI,MIL @ PHI,NBA,2024-02-25 18:00:00+00:00,Wells Fargo Center
5960870,True,False,CHI,NOP,CHI @ NOP,NBA,2024-02-26 00:00:00+00:00,New Orleans Arena
5961344,True,False,DEN,GSW,DEN @ GSW,NBA,2024-02-26 00:00:00+00:00,Chase Center
5961812,True,False,OKC,HOU,OKC @ HOU,NBA,2024-02-26 00:00:00+00:00,Toyota Center
