competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955080,True,False,BKN,UTA,BKN @ UTA,NBA,2023-12-19 02:00:00+00:00,EnergySolutions Arena
5955524,True,False,CHA,TOR,CHA @ TOR,NBA,2023-12-19 00:30:00+00:00,Air Canada Centre
5955560,True,False,DET,ATL,DET @ ATL,NBA,2023-12-19 00:30:00+00:00,Philips Arena
5956352,True,False,DAL,DEN,DAL @ DEN,NBA,2023-12-19 02:00:00+00:00,Pepsi Center
5957102,True,False,WAS,SAC,WAS @ SAC,NBA,2023-12-19 03:00:00+00:00,Golden 1 Center
5957276,True,False,LAC,IND,LAC @ IND,NBA,2023-12-19 00:00:00+00:00,Bankers Life Fieldhouse
5958650,True,False,CHI,PHI,CHI @ PHI,NBA,2023-12-19 00:00:00+00:00,Wells Fargo Center
5959262,True,False,NYK,LAL,NYK @ LAL,NBA,2023-12-19 03:30:00+00:00,Staples Center
5959263,True,False,NYK,LAL,NYK @ LAL,NBA,2023-12-19 04:30:00+00:00,Staples Center
5959267,True,False,NYK,LAL,NYK @ LAL,NBA,2023-12-19 04:50:00+00:00,Staples Center
5959538,True,False,MEM,OKC,MEM @ OKC,NBA,2023-12-19 01:00:00+00:00,Chesapeake Energy Arena
5959754,True,False,HOU,CLE,HOU @ CLE,NBA,2023-12-19 00:00:00+00:00,Quicken Loans Arena
5960348,True,False,MIN,MIA,MIN @ MIA,NBA,2023-12-19 00:30:00+00:00,AmericanAirlines Arena
