competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6163171,True,False,NYL,TOR,NYL @ TOR,NBA,2026-07-12 19:00:00+00:00,Bell Centre
6163172,True,False,SEA,WAS,SEA @ WAS,NBA,2026-07-12 19:00:00+00:00,St. Elizabeth's East
6163173,True,False,CHI,DAL,CHI @ DAL,NBA,2026-07-12 23:00:00+00:00,American Airlines Center
6163174,True,False,IND,LVA,IND @ LVA,NBA,2026-07-13 01:00:00+00:00,Mandalay Bay Event Center
6198119,False,False,PHO,NO,PHO @ NO,NBA,2026-07-12 19:00:00+00:00,Cox Pavilion
6198120,False,False,CLE,DET,CLE @ DET,NBA,2026-07-12 20:00:00+00:00,Thomas & Mack Center
6198121,False,False,CHA,BOS,CHA @ BOS,NBA,2026-07-12 21:00:00+00:00,Cox Pavilion
6198122,False,False,OKC,GS,OKC @ GS,NBA,2026-07-12 22:00:00+00:00,Thomas & Mack Center
6198123,False,False,ORL,POR,ORL @ POR,NBA,2026-07-12 23:00:00+00:00,Cox Pavilion
6198124,False,False,SAC,WAS,SAC @ WAS,NBA,2026-07-13 00:00:00+00:00,Thomas & Mack Center
6198125,False,False,SA,MIL,SA @ MIL,NBA,2026-07-13 01:00:00+00:00,Cox Pavilion
6198126,False,False,LAC,UTA,LAC @ UTA,NBA,2026-07-13 02:00:00+00:00,Thomas & Mack Center
