competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127350,True,False,CLE,ATL,CLE @ ATL,NBA,2025-11-29 00:30:00+00:00,Philips Arena
6127362,True,False,PHI,BKN,PHI @ BKN,NBA,2025-11-29 00:30:00+00:00,Barclays Center
6127368,True,False,CHI,CHA,CHI @ CHA,NBA,2025-11-29 00:30:00+00:00,Time Warner Cable Arena
6127386,True,False,ORL,DET,ORL @ DET,NBA,2025-11-29 00:30:00+00:00,Little Caesars Arena
6127398,True,False,WAS,IND,WAS @ IND,NBA,2025-11-29 00:30:00+00:00,Bankers Life Fieldhouse
6127404,True,False,MIL,NYK,MIL @ NYK,NBA,2025-11-29 00:30:00+00:00,Madison Square Garden
6127410,True,False,PHX,OKC,PHX @ OKC,NBA,2025-11-29 02:30:00+00:00,Chesapeake Energy Arena
6127416,True,False,SAS,DEN,SAS @ DEN,NBA,2025-11-29 02:30:00+00:00,Pepsi Center
6127422,True,False,SAC,UTA,SAC @ UTA,NBA,2025-11-29 02:30:00+00:00,EnergySolutions Arena
6127428,True,False,DAL,LAL,DAL @ LAL,NBA,2025-11-29 03:00:00+00:00,Staples Center
6127429,True,False,DAL,LAL,DAL @ LAL,NBA,2025-11-29 04:00:00+00:00,Staples Center
6127434,True,False,MEM,LAC,MEM @ LAC,NBA,2025-11-29 03:00:00+00:00,Intuit Dome
