competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6126966,True,False,HOU,OKC,HOU @ OKC,NBA,2025-10-21 23:30:00+00:00,Chesapeake Energy Arena
6126972,True,False,GSW,LAL,GSW @ LAL,NBA,2025-10-22 02:00:00+00:00,Staples Center
6126973,True,False,GSW,LAL,GSW @ LAL,NBA,2025-10-22 03:00:00+00:00,Staples Center
6126978,True,False,CLE,NYK,CLE @ NYK,NBA,2025-10-22 23:00:00+00:00,Madison Square Garden
6126984,True,False,SAS,DAL,SAS @ DAL,NBA,2025-10-23 01:30:00+00:00,American Airlines Center
6126990,True,False,OKC,IND,OKC @ IND,NBA,2025-10-23 23:30:00+00:00,Bankers Life Fieldhouse
6126996,True,False,DEN,GSW,DEN @ GSW,NBA,2025-10-24 02:00:00+00:00,Chase Center
6127068,True,False,BOS,NYK,BOS @ NYK,NBA,2025-10-24 23:30:00+00:00,Madison Square Garden
6127074,True,False,MIN,LAL,MIN @ LAL,NBA,2025-10-25 02:00:00+00:00,Staples Center
6127452,True,False,CHA,WAS,CHA @ WAS,NBA,2025-10-26 22:00:00+00:00,Verizon Center
6127458,True,False,DET,CHI,DET @ CHI,NBA,2025-10-23 00:00:00+00:00,United Center
6127476,True,False,CHI,ORL,CHI @ ORL,NBA,2025-10-25 23:00:00+00:00,Amway Center
6127584,True,False,TOR,ATL,TOR @ ATL,NBA,2025-10-22 23:30:00+00:00,Philips Arena
6127644,True,False,PHI,BOS,PHI @ BOS,NBA,2025-10-22 23:30:00+00:00,TD Garden
6127650,True,False,OKC,ATL,OKC @ ATL,NBA,2025-10-25 23:30:00+00:00,Philips Arena
6127776,True,False,CLE,BKN,CLE @ BKN,NBA,2025-10-24 23:30:00+00:00,Barclays Center
6128406,True,False,MIL,TOR,MIL @ TOR,NBA,2025-10-24 23:30:00+00:00,Air Canada Centre
6128484,True,False,MIA,ORL,MIA @ ORL,NBA,2025-10-22 23:00:00+00:00,Amway Center
6128502,True,False,ATL,ORL,ATL @ ORL,NBA,2025-10-24 23:00:00+00:00,Amway Center
6128652,True,False,BKN,CHA,BKN @ CHA,NBA,2025-10-22 23:00:00+00:00,Time Warner Cable Arena
6128988,True,False,MIL,CLE,MIL @ CLE,NBA,2025-10-26 22:00:00+00:00,Quicken Loans Arena
6129216,True,False,LAC,UTA,LAC @ UTA,NBA,2025-10-23 01:00:00+00:00,EnergySolutions Arena
6129708,True,False,WAS,DAL,WAS @ DAL,NBA,2025-10-25 00:30:00+00:00,American Airlines Center
6129720,True,False,TOR,DAL,TOR @ DAL,NBA,2025-10-26 23:30:00+00:00,American Airlines Center
6129792,True,False,PHX,LAC,PHX @ LAC,NBA,2025-10-25 02:30:00+00:00,Intuit Dome
6129852,True,False,POR,LAC,POR @ LAC,NBA,2025-10-27 01:00:00+00:00,Intuit Dome
6130038,True,False,BKN,SAS,BKN @ SAS,NBA,2025-10-26 18:00:00+00:00,AT&T Center
6130098,True,False,BOS,DET,BOS @ DET,NBA,2025-10-26 19:30:00+00:00,Little Caesars Arena
6130602,True,False,UTA,SAC,UTA @ SAC,NBA,2025-10-25 02:00:00+00:00,Golden 1 Center
6130614,True,False,LAL,SAC,LAL @ SAC,NBA,2025-10-27 01:00:00+00:00,Golden 1 Center
6130674,True,False,PHX,DEN,PHX @ DEN,NBA,2025-10-26 01:00:00+00:00,Pepsi Center
6131016,True,False,DET,HOU,DET @ HOU,NBA,2025-10-25 00:00:00+00:00,Toyota Center
6131190,True,False,MIN,POR,MIN @ POR,NBA,2025-10-23 02:00:00+00:00,Moda Center at the Rose Quarter
6131208,True,False,GSW,POR,GSW @ POR,NBA,2025-10-25 02:00:00+00:00,Moda Center at the Rose Quarter
6131640,True,False,SAC,PHX,SAC @ PHX,NBA,2025-10-23 02:00:00+00:00,US Airways Center
6132156,True,False,CHA,PHI,CHA @ PHI,NBA,2025-10-25 23:30:00+00:00,Wells Fargo Center
6132318,True,False,NOP,MEM,NOP @ MEM,NBA,2025-10-23 00:00:00+00:00,FedExForum
6132336,True,False,MIA,MEM,MIA @ MEM,NBA,2025-10-25 00:00:00+00:00,FedExForum
6132360,True,False,IND,MEM,IND @ MEM,NBA,2025-10-26 00:00:00+00:00,FedExForum
6132726,True,False,WAS,MIL,WAS @ MIL,NBA,2025-10-23 00:00:00+00:00,Fiserv Forum
6132846,True,False,NYK,MIA,NYK @ MIA,NBA,2025-10-26 22:00:00+00:00,AmericanAirlines Arena
6133308,True,False,IND,MIN,IND @ MIN,NBA,2025-10-26 23:00:00+00:00,Target Center
6133458,True,False,SAS,NOP,SAS @ NOP,NBA,2025-10-25 00:00:00+00:00,New Orleans Arena
