competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955092,True,False,UTA,BOS,UTA @ BOS,NBA,2024-01-06 00:00:00+00:00,TD Garden
5956526,True,False,ORL,DEN,ORL @ DEN,NBA,2024-01-06 02:00:00+00:00,Pepsi Center
5956718,True,False,OKC,BKN,OKC @ BKN,NBA,2024-01-06 00:30:00+00:00,Barclays Center
5957186,True,False,TOR,SAC,TOR @ SAC,NBA,2024-01-06 03:00:00+00:00,Golden 1 Center
5957390,True,False,ATL,IND,ATL @ IND,NBA,2024-01-06 00:00:00+00:00,Bankers Life Fieldhouse
5957486,True,False,POR,DAL,POR @ DAL,NBA,2024-01-06 01:30:00+00:00,American Airlines Center
5958212,True,False,MIA,PHX,MIA @ PHX,NBA,2024-01-06 02:00:00+00:00,US Airways Center
5958704,True,False,NYK,PHI,NYK @ PHI,NBA,2024-01-06 00:30:00+00:00,Wells Fargo Center
5959352,True,False,MEM,LAL,MEM @ LAL,NBA,2024-01-06 03:00:00+00:00,Staples Center
5959353,True,False,MEM,LAL,MEM @ LAL,NBA,2024-01-06 04:00:00+00:00,Staples Center
5959357,True,False,MEM,LAL,MEM @ LAL,NBA,2024-01-06 04:20:00+00:00,Staples Center
5959868,True,False,CHA,CHI,CHA @ CHI,NBA,2024-01-06 01:00:00+00:00,United Center
5959874,True,False,WAS,CLE,WAS @ CLE,NBA,2024-01-06 00:30:00+00:00,Quicken Loans Arena
5960804,True,False,LAC,NOP,LAC @ NOP,NBA,2024-01-06 01:00:00+00:00,New Orleans Arena
5961152,True,False,DET,GSW,DET @ GSW,NBA,2024-01-06 03:00:00+00:00,Chase Center
5961752,True,False,MIN,HOU,MIN @ HOU,NBA,2024-01-06 01:00:00+00:00,Toyota Center
