competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6004309,True,False,IND,SEA,IND @ SEA,NBA,2024-05-23 02:00:00+00:00,KeyArena
6021194,True,False,IND,BOS,IND @ BOS,NBA,2024-05-24 00:00:00+00:00,TD Garden
6021254,True,False,DAL,MIN,DAL @ MIN,NBA,2024-05-25 00:30:00+00:00,Target Center
6021260,True,False,MIN,DAL,MIN @ DAL,NBA,2024-05-27 00:00:00+00:00,American Airlines Center
6021266,True,False,MIN,DAL,MIN @ DAL,NBA,2024-05-29 00:30:00+00:00,American Airlines Center
6021272,True,False,DAL,MIN,DAL @ MIN,NBA,2024-05-31 00:30:00+00:00,Target Center
6021278,True,False,MIN,DAL,MIN @ DAL,NBA,2024-06-02 00:30:00+00:00,American Airlines Center
6021284,True,False,DAL,MIN,DAL @ MIN,NBA,2024-06-04 00:30:00+00:00,Target Center
6021290,True,False,DAL,MIN,DAL @ MIN,NBA,2024-05-23 00:30:00+00:00,Target Center
6021291,True,False,DAL,MIN,DAL @ MIN,NBA,2024-05-23 01:30:00+00:00,Target Center
6021295,True,False,DAL,MIN,DAL @ MIN,NBA,2024-05-23 01:50:00+00:00,Target Center
