competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6044299,True,False,GSW,CHI,GSW @ CHI,NBA,2025-02-09 01:00:00+00:00,United Center
6044437,True,False,ATL,WAS,ATL @ WAS,NBA,2025-02-09 00:00:00+00:00,Verizon Center
6045049,True,False,HOU,DAL,HOU @ DAL,NBA,2025-02-08 20:00:00+00:00,American Airlines Center
6046033,True,False,OKC,MEM,OKC @ MEM,NBA,2025-02-09 01:00:00+00:00,FedExForum
6047299,True,False,NOP,SAC,NOP @ SAC,NBA,2025-02-09 03:00:00+00:00,Golden 1 Center
6047755,True,False,UTA,LAC,UTA @ LAC,NBA,2025-02-09 03:30:00+00:00,Intuit Dome
6047756,True,False,UTA,LAC,UTA @ LAC,NBA,2025-02-09 04:30:00+00:00,Intuit Dome
6048079,True,False,SAS,ORL,SAS @ ORL,NBA,2025-02-09 00:00:00+00:00,Amway Center
6048571,True,False,IND,LAL,IND @ LAL,NBA,2025-02-08 21:00:00+00:00,Staples Center
6048931,True,False,DEN,PHX,DEN @ PHX,NBA,2025-02-09 02:00:00+00:00,US Airways Center
6049639,True,False,BOS,NYK,BOS @ NYK,NBA,2025-02-09 01:30:00+00:00,Madison Square Garden
6049903,True,False,POR,MIN,POR @ MIN,NBA,2025-02-09 01:00:00+00:00,Target Center
