competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127530,True,False,IND,WAS,IND @ WAS,NBA,2026-02-20 00:00:00+00:00,Verizon Center
6127542,True,False,IND,WAS,IND @ WAS,NBA,2026-02-21 00:00:00+00:00,Verizon Center
6127548,True,False,CHA,WAS,CHA @ WAS,NBA,2026-02-22 23:00:00+00:00,Verizon Center
6127560,True,False,TOR,WAS,TOR @ WAS,NBA,2026-03-01 00:00:00+00:00,Verizon Center
6128100,True,False,TOR,CHI,TOR @ CHI,NBA,2026-02-20 01:00:00+00:00,United Center
6128112,True,False,DET,CHI,DET @ CHI,NBA,2026-02-22 01:00:00+00:00,United Center
6128136,True,False,NYK,CHI,NYK @ CHI,NBA,2026-02-23 01:00:00+00:00,United Center
6128148,True,False,CHA,CHI,CHA @ CHI,NBA,2026-02-25 01:00:00+00:00,United Center
6128166,True,False,POR,CHI,POR @ CHI,NBA,2026-02-27 01:00:00+00:00,United Center
6128178,True,False,BKN,BOS,BKN @ BOS,NBA,2026-02-28 00:30:00+00:00,TD Garden
6128184,True,False,MIL,CHI,MIL @ CHI,NBA,2026-03-01 20:30:00+00:00,United Center
6128196,True,False,PHI,BOS,PHI @ BOS,NBA,2026-03-02 01:00:00+00:00,TD Garden
6128232,True,False,MIA,ATL,MIA @ ATL,NBA,2026-02-21 00:30:00+00:00,Philips Arena
6128256,True,False,BKN,ATL,BKN @ ATL,NBA,2026-02-22 20:30:00+00:00,Philips Arena
6128274,True,False,WAS,ATL,WAS @ ATL,NBA,2026-02-25 00:30:00+00:00,Philips Arena
6128292,True,False,WAS,ATL,WAS @ ATL,NBA,2026-02-27 00:30:00+00:00,Philips Arena
6128352,True,False,POR,ATL,POR @ ATL,NBA,2026-03-01 23:00:00+00:00,Philips Arena
6128586,True,False,DAL,BKN,DAL @ BKN,NBA,2026-02-25 00:30:00+00:00,Barclays Center
6128598,True,False,SAS,BKN,SAS @ BKN,NBA,2026-02-27 00:30:00+00:00,Barclays Center
6128616,True,False,CLE,BKN,CLE @ BKN,NBA,2026-03-01 20:30:00+00:00,Barclays Center
6128856,True,False,OKC,TOR,OKC @ TOR,NBA,2026-02-25 00:30:00+00:00,Air Canada Centre
6128868,True,False,SAS,TOR,SAS @ TOR,NBA,2026-02-26 00:30:00+00:00,Air Canada Centre
6129180,True,False,HOU,CHA,HOU @ CHA,NBA,2026-02-20 00:00:00+00:00,Time Warner Cable Arena
6129192,True,False,CLE,CHA,CLE @ CHA,NBA,2026-02-21 00:00:00+00:00,Time Warner Cable Arena
6129198,True,False,POR,CHA,POR @ CHA,NBA,2026-02-28 18:00:00+00:00,Time Warner Cable Arena
6129354,True,False,BOS,GSW,BOS @ GSW,NBA,2026-02-20 03:00:00+00:00,Chase Center
6129378,True,False,DEN,GSW,DEN @ GSW,NBA,2026-02-22 20:30:00+00:00,Chase Center
6129402,True,False,LAL,GSW,LAL @ GSW,NBA,2026-03-01 01:30:00+00:00,Chase Center
6129612,True,False,HOU,ORL,HOU @ ORL,NBA,2026-02-27 00:30:00+00:00,Amway Center
6129648,True,False,DET,ORL,DET @ ORL,NBA,2026-03-01 23:00:00+00:00,Amway Center
6129750,True,False,NOP,UTA,NOP @ UTA,NBA,2026-02-27 02:00:00+00:00,EnergySolutions Arena
6129768,True,False,NOP,UTA,NOP @ UTA,NBA,2026-03-01 02:30:00+00:00,EnergySolutions Arena
6129774,True,False,BKN,CLE,BKN @ CLE,NBA,2026-02-20 00:00:00+00:00,Quicken Loans Arena
6129804,True,False,NYK,CLE,NYK @ CLE,NBA,2026-02-25 00:30:00+00:00,Quicken Loans Arena
6130284,True,False,SAC,DAL,SAC @ DAL,NBA,2026-02-27 01:30:00+00:00,American Airlines Center
6130296,True,False,MEM,DAL,MEM @ DAL,NBA,2026-02-28 01:30:00+00:00,American Airlines Center
6130314,True,False,OKC,DAL,OKC @ DAL,NBA,2026-03-02 01:00:00+00:00,American Airlines Center
6130410,True,False,PHX,SAS,PHX @ SAS,NBA,2026-02-20 01:30:00+00:00,Moody Center
6130422,True,False,SAC,SAS,SAC @ SAS,NBA,2026-02-22 01:00:00+00:00,Moody Center
6130596,True,False,SAS,DET,SAS @ DET,NBA,2026-02-24 00:00:00+00:00,Little Caesars Arena
6130608,True,False,OKC,DET,OKC @ DET,NBA,2026-02-26 00:30:00+00:00,Little Caesars Arena
6130632,True,False,CLE,DET,CLE @ DET,NBA,2026-02-28 00:00:00+00:00,Little Caesars Arena
6130914,True,False,DEN,LAC,DEN @ LAC,NBA,2026-02-20 03:30:00+00:00,Intuit Dome
6130915,True,False,DEN,LAC,DEN @ LAC,NBA,2026-02-20 04:30:00+00:00,Intuit Dome
6130950,True,False,ORL,SAC,ORL @ SAC,NBA,2026-02-20 03:00:00+00:00,Golden 1 Center
6130962,True,False,ORL,LAC,ORL @ LAC,NBA,2026-02-23 02:00:00+00:00,Intuit Dome
6131004,True,False,MIN,LAC,MIN @ LAC,NBA,2026-02-27 03:00:00+00:00,Intuit Dome
6131022,True,False,NOP,LAC,NOP @ LAC,NBA,2026-03-02 02:00:00+00:00,Intuit Dome
6131154,True,False,BOS,DEN,BOS @ DEN,NBA,2026-02-26 03:00:00+00:00,Pepsi Center
6131172,True,False,MIN,DEN,MIN @ DEN,NBA,2026-03-01 20:30:00+00:00,Pepsi Center
6131508,True,False,DEN,POR,DEN @ POR,NBA,2026-02-21 03:00:00+00:00,Moda Center at the Rose Quarter
6131520,True,False,MIN,POR,MIN @ POR,NBA,2026-02-25 03:00:00+00:00,Moda Center at the Rose Quarter
6131730,True,False,UTA,HOU,UTA @ HOU,NBA,2026-02-24 02:30:00+00:00,Toyota Center
6131742,True,False,SAC,HOU,SAC @ HOU,NBA,2026-02-26 01:00:00+00:00,Toyota Center
6131964,True,False,ORL,PHX,ORL @ PHX,NBA,2026-02-21 22:00:00+00:00,US Airways Center
6131970,True,False,POR,PHX,POR @ PHX,NBA,2026-02-23 01:00:00+00:00,US Airways Center
6131982,True,False,BOS,PHX,BOS @ PHX,NBA,2026-02-25 02:00:00+00:00,US Airways Center
6131994,True,False,LAL,PHX,LAL @ PHX,NBA,2026-02-27 02:00:00+00:00,US Airways Center
6132012,True,False,DAL,IND,DAL @ IND,NBA,2026-02-22 22:00:00+00:00,Bankers Life Fieldhouse
6132030,True,False,PHI,IND,PHI @ IND,NBA,2026-02-25 00:00:00+00:00,Bankers Life Fieldhouse
6132036,True,False,CHA,IND,CHA @ IND,NBA,2026-02-27 00:00:00+00:00,Bankers Life Fieldhouse
6132060,True,False,MEM,IND,MEM @ IND,NBA,2026-03-01 22:00:00+00:00,Bankers Life Fieldhouse
6132444,True,False,ATL,PHI,ATL @ PHI,NBA,2026-02-20 00:00:00+00:00,Wells Fargo Center
6132462,True,False,MIA,PHI,MIA @ PHI,NBA,2026-02-27 00:00:00+00:00,Wells Fargo Center
6132510,True,False,LAC,LAL,LAC @ LAL,NBA,2026-02-21 03:00:00+00:00,Staples Center
6132534,True,False,BOS,LAL,BOS @ LAL,NBA,2026-02-22 23:30:00+00:00,Staples Center
6132552,True,False,ORL,LAL,ORL @ LAL,NBA,2026-02-25 03:30:00+00:00,Staples Center
6132570,True,False,SAC,LAL,SAC @ LAL,NBA,2026-03-02 02:30:00+00:00,Staples Center
6132924,True,False,TOR,MIL,TOR @ MIL,NBA,2026-02-22 20:30:00+00:00,Fiserv Forum
6132936,True,False,MIA,MIL,MIA @ MIL,NBA,2026-02-25 01:00:00+00:00,Fiserv Forum
6132942,True,False,UTA,MEM,UTA @ MEM,NBA,2026-02-21 00:00:00+00:00,FedExForum
6132948,True,False,CLE,MIL,CLE @ MIL,NBA,2026-02-26 01:00:00+00:00,Fiserv Forum
6132966,True,False,SAC,MEM,SAC @ MEM,NBA,2026-02-24 01:00:00+00:00,FedExForum
6132972,True,False,NYK,MIL,NYK @ MIL,NBA,2026-02-28 01:00:00+00:00,Fiserv Forum
6133008,True,False,GSW,MEM,GSW @ MEM,NBA,2026-02-26 00:30:00+00:00,FedExForum
6133266,True,False,MEM,MIA,MEM @ MIA,NBA,2026-02-22 01:00:00+00:00,AmericanAirlines Arena
6133272,True,False,HOU,MIA,HOU @ MIA,NBA,2026-02-28 20:30:00+00:00,AmericanAirlines Arena
6133560,True,False,DET,NYK,DET @ NYK,NBA,2026-02-20 00:30:00+00:00,Madison Square Garden
6133578,True,False,HOU,NYK,HOU @ NYK,NBA,2026-02-22 01:30:00+00:00,Madison Square Garden
6133608,True,False,SAS,NYK,SAS @ NYK,NBA,2026-03-01 18:00:00+00:00,Madison Square Garden
6133788,True,False,DAL,MIN,DAL @ MIN,NBA,2026-02-21 00:30:00+00:00,Target Center
6133800,True,False,PHI,MIN,PHI @ MIN,NBA,2026-02-23 00:00:00+00:00,Target Center
6133824,True,False,MIL,NOP,MIL @ NOP,NBA,2026-02-21 01:00:00+00:00,New Orleans Arena
6133836,True,False,PHI,NOP,PHI @ NOP,NBA,2026-02-22 00:00:00+00:00,New Orleans Arena
6133842,True,False,GSW,NOP,GSW @ NOP,NBA,2026-02-25 01:00:00+00:00,New Orleans Arena
6133980,True,False,BKN,OKC,BKN @ OKC,NBA,2026-02-21 01:00:00+00:00,Chesapeake Energy Arena
6133986,True,False,CLE,OKC,CLE @ OKC,NBA,2026-02-22 18:00:00+00:00,Chesapeake Energy Arena
6133998,True,False,DEN,OKC,DEN @ OKC,NBA,2026-02-28 02:30:00+00:00,Chesapeake Energy Arena
