competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6043645,True,False,BOS,BKN,BOS @ BKN,NBA,2024-11-14 00:30:00+00:00,Barclays Center
6046159,True,False,WAS,SAS,WAS @ SAS,NBA,2024-11-14 01:00:00+00:00,AT&T Center
6046645,True,False,LAC,HOU,LAC @ HOU,NBA,2024-11-14 01:00:00+00:00,Toyota Center
6046957,True,False,PHX,SAC,PHX @ SAC,NBA,2024-11-14 03:00:00+00:00,Golden 1 Center
6047629,True,False,IND,ORL,IND @ ORL,NBA,2024-11-14 00:00:00+00:00,Amway Center
6047695,True,False,MIN,POR,MIN @ POR,NBA,2024-11-14 03:00:00+00:00,Moda Center at the Rose Quarter
6048025,True,False,DET,MIL,DET @ MIL,NBA,2024-11-14 01:00:00+00:00,Fiserv Forum
6048241,True,False,MEM,LAL,MEM @ LAL,NBA,2024-11-14 03:00:00+00:00,Staples Center
6048242,True,False,MEM,LAL,MEM @ LAL,NBA,2024-11-14 04:00:00+00:00,Staples Center
6048901,True,False,CLE,PHI,CLE @ PHI,NBA,2024-11-14 00:30:00+00:00,Wells Fargo Center
6049285,True,False,NOP,OKC,NOP @ OKC,NBA,2024-11-14 00:30:00+00:00,Chesapeake Energy Arena
6049375,True,False,CHI,NYK,CHI @ NYK,NBA,2024-11-14 00:30:00+00:00,Madison Square Garden
