competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5936244,True,False,LAC,PHX,LAC @ PHX,NBA,2023-04-17 00:00:00+00:00,US Airways Center
5936411,True,False,LAL,MEM,LAL @ MEM,NBA,2023-04-16 19:00:00+00:00,FedExForum
5937093,True,False,MIA,MIL,MIA @ MIL,NBA,2023-04-16 21:30:00+00:00,Fiserv Forum
5937100,True,False,MIA,MIL,MIA @ MIL,NBA,2023-04-20 01:00:00+00:00,Fiserv Forum
5937106,True,False,MIL,MIA,MIL @ MIA,NBA,2023-04-22 23:30:00+00:00,AmericanAirlines Arena
5937112,True,False,MIL,MIA,MIL @ MIA,NBA,2023-04-24 17:00:00+00:00,AmericanAirlines Arena
5937118,True,False,MIA,MIL,MIA @ MIL,NBA,2023-04-26 17:00:00+00:00,Fiserv Forum
5937124,True,False,MIL,MIA,MIL @ MIA,NBA,2023-04-28 17:00:00+00:00,AmericanAirlines Arena
5937130,True,False,MIA,MIL,MIA @ MIL,NBA,2023-04-30 17:00:00+00:00,Fiserv Forum
5937209,True,False,MIN,DEN,MIN @ DEN,NBA,2023-04-17 02:30:00+00:00,Pepsi Center
5937210,True,False,MIN,DEN,MIN @ DEN,NBA,2023-04-17 03:30:00+00:00,Pepsi Center
5937214,True,False,MIN,DEN,MIN @ DEN,NBA,2023-04-17 03:50:00+00:00,Pepsi Center
