competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5956082,True,False,LAC,WAS,LAC @ WAS,NBA,2024-02-01 00:00:00+00:00,Verizon Center
5956622,True,False,ORL,SAS,ORL @ SAS,NBA,2024-02-01 01:00:00+00:00,AT&T Center
5956946,True,False,PHX,BKN,PHX @ BKN,NBA,2024-02-01 01:30:00+00:00,Barclays Center
5957858,True,False,MIL,POR,MIL @ POR,NBA,2024-02-01 03:00:00+00:00,Moda Center at the Rose Quarter
5957859,True,False,MIL,POR,MIL @ POR,NBA,2024-02-01 04:00:00+00:00,Moda Center at the Rose Quarter
5957863,True,False,MIL,POR,MIL @ POR,NBA,2024-02-01 04:20:00+00:00,Moda Center at the Rose Quarter
5958662,True,False,CHI,CHA,CHI @ CHA,NBA,2024-02-01 00:00:00+00:00,Time Warner Cable Arena
5959700,True,False,DEN,OKC,DEN @ OKC,NBA,2024-02-01 01:00:00+00:00,Chesapeake Energy Arena
5960042,True,False,DET,CLE,DET @ CLE,NBA,2024-02-01 00:00:00+00:00,Quicken Loans Arena
5960456,True,False,SAC,MIA,SAC @ MIA,NBA,2024-02-01 00:30:00+00:00,AmericanAirlines Arena
5961158,True,False,DAL,MIN,DAL @ MIN,NBA,2024-02-01 01:00:00+00:00,Target Center
5961788,True,False,NOP,HOU,NOP @ HOU,NBA,2024-02-01 01:00:00+00:00,Toyota Center
