competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6042937,True,False,PHI,CHA,PHI @ CHA,NBA,2024-12-04 00:00:00+00:00,Time Warner Cable Arena
6042943,True,False,WAS,CLE,WAS @ CLE,NBA,2024-12-04 00:00:00+00:00,Quicken Loans Arena
6042949,True,False,MIL,DET,MIL @ DET,NBA,2024-12-04 00:00:00+00:00,Little Caesars Arena
6042955,True,False,ORL,NYK,ORL @ NYK,NBA,2024-12-04 00:30:00+00:00,Madison Square Garden
6042961,True,False,IND,TOR,IND @ TOR,NBA,2024-12-04 00:30:00+00:00,Air Canada Centre
6042967,True,False,UTA,OKC,UTA @ OKC,NBA,2024-12-04 01:00:00+00:00,Chesapeake Energy Arena
6042973,True,False,MEM,DAL,MEM @ DAL,NBA,2024-12-04 01:30:00+00:00,American Airlines Center
6042979,True,False,SAS,PHX,SAS @ PHX,NBA,2024-12-04 02:00:00+00:00,US Airways Center
6042985,True,False,GSW,DEN,GSW @ DEN,NBA,2024-12-04 03:00:00+00:00,Pepsi Center
6042991,True,False,HOU,SAC,HOU @ SAC,NBA,2024-12-04 03:00:00+00:00,Golden 1 Center
6042997,True,False,POR,LAC,POR @ LAC,NBA,2024-12-04 03:30:00+00:00,Intuit Dome
6042998,True,False,POR,LAC,POR @ LAC,NBA,2024-12-04 04:30:00+00:00,Intuit Dome
