competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6004306,True,False,DAL,ATL,DAL @ ATL,NBA,2024-05-21 23:30:00+00:00,Gateway Center Areana
6004307,True,False,PHO,LAV,PHO @ LAV,NBA,2024-05-22 02:00:00+00:00,Mandalay Bay Event Center
6004308,True,False,WAS,LAS,WAS @ LAS,NBA,2024-05-22 02:00:00+00:00,The Walter Pyramid
6021188,True,False,IND,BOS,IND @ BOS,NBA,2024-05-22 00:00:00+00:00,TD Garden
6021189,True,False,IND,BOS,IND @ BOS,NBA,2024-05-22 01:00:00+00:00,TD Garden
6021193,True,False,IND,BOS,IND @ BOS,NBA,2024-05-22 01:20:00+00:00,TD Garden
6021194,True,False,IND,BOS,IND @ BOS,NBA,2024-05-24 00:00:00+00:00,TD Garden
6021200,True,False,BOS,IND,BOS @ IND,NBA,2024-05-26 00:30:00+00:00,Bankers Life Fieldhouse
6021206,True,False,BOS,IND,BOS @ IND,NBA,2024-05-28 00:00:00+00:00,Bankers Life Fieldhouse
6021212,True,False,IND,BOS,IND @ BOS,NBA,2024-05-30 00:00:00+00:00,TD Garden
6021218,True,False,BOS,IND,BOS @ IND,NBA,2024-06-01 00:00:00+00:00,Bankers Life Fieldhouse
6021224,True,False,IND,BOS,IND @ BOS,NBA,2024-06-03 00:00:00+00:00,TD Garden
6021290,True,False,DAL,MIN,DAL @ MIN,NBA,2024-05-23 00:30:00+00:00,Target Center
