competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955146,True,False,IND,UTA,IND @ UTA,NBA,2024-01-16 02:00:00+00:00,EnergySolutions Arena
5955566,True,False,BOS,TOR,BOS @ TOR,NBA,2024-01-16 00:30:00+00:00,Air Canada Centre
5955650,True,False,SAS,ATL,SAS @ ATL,NBA,2024-01-15 20:30:00+00:00,Philips Arena
5956034,True,False,DET,WAS,DET @ WAS,NBA,2024-01-15 20:00:00+00:00,Verizon Center
5956346,True,False,GSW,MEM,GSW @ MEM,NBA,2024-01-15 23:00:00+00:00,FedExForum
5956790,True,False,MIA,BKN,MIA @ BKN,NBA,2024-01-16 00:30:00+00:00,Barclays Center
5957588,True,False,NOP,DAL,NOP @ DAL,NBA,2024-01-15 19:30:00+00:00,American Airlines Center
5958728,True,False,HOU,PHI,HOU @ PHI,NBA,2024-01-15 18:00:00+00:00,Wells Fargo Center
5959418,True,False,OKC,LAL,OKC @ LAL,NBA,2024-01-16 03:30:00+00:00,Staples Center
5959419,True,False,OKC,LAL,OKC @ LAL,NBA,2024-01-16 04:30:00+00:00,Staples Center
5959423,True,False,OKC,LAL,OKC @ LAL,NBA,2024-01-16 04:50:00+00:00,Staples Center
5959982,True,False,CHI,CLE,CHI @ CLE,NBA,2024-01-16 00:00:00+00:00,Quicken Loans Arena
5960276,True,False,ORL,NYK,ORL @ NYK,NBA,2024-01-15 20:00:00+00:00,Madison Square Garden
