competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6043225,True,False,MEM,ATL,MEM @ ATL,NBA,2024-12-22 00:30:00+00:00,Philips Arena
6043669,True,False,UTA,BKN,UTA @ BKN,NBA,2024-12-22 00:30:00+00:00,Barclays Center
6044173,True,False,BOS,CHI,BOS @ CHI,NBA,2024-12-22 01:00:00+00:00,United Center
6044581,True,False,PHI,CLE,PHI @ CLE,NBA,2024-12-22 01:00:00+00:00,Quicken Loans Arena
6044917,True,False,LAC,DAL,LAC @ DAL,NBA,2024-12-22 01:30:00+00:00,American Airlines Center
6046315,True,False,POR,SAS,POR @ SAS,NBA,2024-12-22 01:30:00+00:00,AT&T Center
6047137,True,False,LAL,SAC,LAL @ SAC,NBA,2024-12-21 23:00:00+00:00,Golden 1 Center
6047797,True,False,MIA,ORL,MIA @ ORL,NBA,2024-12-22 00:00:00+00:00,Amway Center
6047983,True,False,NYK,NOP,NYK @ NOP,NBA,2024-12-22 01:00:00+00:00,New Orleans Arena
6048265,True,False,WAS,MIL,WAS @ MIL,NBA,2024-12-22 01:00:00+00:00,Fiserv Forum
6048775,True,False,DET,PHX,DET @ PHX,NBA,2024-12-22 02:00:00+00:00,US Airways Center
6048776,True,False,DET,PHX,DET @ PHX,NBA,2024-12-22 03:00:00+00:00,US Airways Center
6049801,True,False,GSW,MIN,GSW @ MIN,NBA,2024-12-22 01:00:00+00:00,Target Center
