competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6128166,True,False,POR,CHI,POR @ CHI,NBA,2026-02-27 01:00:00+00:00,United Center
6128292,True,False,WAS,ATL,WAS @ ATL,NBA,2026-02-27 00:30:00+00:00,Philips Arena
6128598,True,False,SAS,BKN,SAS @ BKN,NBA,2026-02-27 00:30:00+00:00,Barclays Center
6129612,True,False,HOU,ORL,HOU @ ORL,NBA,2026-02-27 00:30:00+00:00,Amway Center
6129750,True,False,NOP,UTA,NOP @ UTA,NBA,2026-02-27 02:00:00+00:00,EnergySolutions Arena
6130284,True,False,SAC,DAL,SAC @ DAL,NBA,2026-02-27 01:30:00+00:00,American Airlines Center
6131004,True,False,MIN,LAC,MIN @ LAC,NBA,2026-02-27 03:00:00+00:00,Intuit Dome
6131005,True,False,MIN,LAC,MIN @ LAC,NBA,2026-02-27 04:00:00+00:00,Intuit Dome
6131994,True,False,LAL,PHX,LAL @ PHX,NBA,2026-02-27 02:00:00+00:00,US Airways Center
6132036,True,False,CHA,IND,CHA @ IND,NBA,2026-02-27 00:00:00+00:00,Bankers Life Fieldhouse
6132462,True,False,MIA,PHI,MIA @ PHI,NBA,2026-02-27 00:00:00+00:00,Wells Fargo Center
