competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6016235,True,False,ORL,CLE,ORL @ CLE,NBA,2024-04-20 17:00:00+00:00,Quicken Loans Arena
6016241,True,False,PHX,MIN,PHX @ MIN,NBA,2024-04-20 19:30:00+00:00,Target Center
6016382,True,False,LAL,DEN,LAL @ DEN,NBA,2024-04-21 00:30:00+00:00,Pepsi Center
6016383,True,False,LAL,DEN,LAL @ DEN,NBA,2024-04-21 01:30:00+00:00,Pepsi Center
6016387,True,False,LAL,DEN,LAL @ DEN,NBA,2024-04-21 01:50:00+00:00,Pepsi Center
6016397,True,False,LAL,DEN,LAL @ DEN,NBA,2024-04-23 02:00:00+00:00,Pepsi Center
6016403,True,False,DEN,LAL,DEN @ LAL,NBA,2024-04-26 02:00:00+00:00,Staples Center
6016409,True,False,DEN,LAL,DEN @ LAL,NBA,2024-04-28 00:30:00+00:00,Staples Center
6016415,True,False,LAL,DEN,LAL @ DEN,NBA,2024-04-29 17:00:00+00:00,Pepsi Center
6016421,True,False,DEN,LAL,DEN @ LAL,NBA,2024-05-02 17:00:00+00:00,Staples Center
6016427,True,False,LAL,DEN,LAL @ DEN,NBA,2024-05-04 17:00:00+00:00,Pepsi Center
6016693,True,False,PHI,NYK,PHI @ NYK,NBA,2024-04-20 22:00:00+00:00,Madison Square Garden
