competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6172236,True,False,PHI,BOS,PHI @ BOS,NBA,2026-04-19 17:00:00+00:00,TD Garden
6172242,True,False,PHX,OKC,PHX @ OKC,NBA,2026-04-19 19:30:00+00:00,Chesapeake Energy Arena
6172248,True,False,ORL,DET,ORL @ DET,NBA,2026-04-19 22:30:00+00:00,Little Caesars Arena
6172254,True,False,POR,SAS,POR @ SAS,NBA,2026-04-20 01:00:00+00:00,AT&T Center
6172255,True,False,POR,SAS,POR @ SAS,NBA,2026-04-20 02:00:00+00:00,AT&T Center
6172555,True,False,POR,SAS,POR @ SAS,NBA,2026-04-22 00:00:00+00:00,AT&T Center
6172561,True,False,SAS,POR,SAS @ POR,NBA,2026-04-25 02:30:00+00:00,Moda Center at the Rose Quarter
6172567,True,False,SAS,POR,SAS @ POR,NBA,2026-04-26 19:30:00+00:00,Moda Center at the Rose Quarter
6172834,True,False,POR,SAS,POR @ SAS,NBA,2026-04-28 17:00:00+00:00,AT&T Center
6172840,True,False,SAS,POR,SAS @ POR,NBA,2026-04-30 17:00:00+00:00,Moda Center at the Rose Quarter
6172846,True,False,POR,SAS,POR @ SAS,NBA,2026-05-02 17:00:00+00:00,AT&T Center
