competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6004343,True,False,CHI,WAS,CHI @ WAS,NBA,2024-06-06 23:00:00+00:00,Verizon Center
6004344,True,False,NYL,ATL,NYL @ ATL,NBA,2024-06-06 23:30:00+00:00,Gateway Center Areana
6022216,True,False,DAL,BOS,DAL @ BOS,NBA,2024-06-07 00:30:00+00:00,TD Garden
6022217,True,False,DAL,BOS,DAL @ BOS,NBA,2024-06-07 01:30:00+00:00,TD Garden
6022221,True,False,DAL,BOS,DAL @ BOS,NBA,2024-06-07 01:50:00+00:00,TD Garden
6022222,True,False,DAL,BOS,DAL @ BOS,NBA,2024-06-10 00:00:00+00:00,TD Garden
6022228,True,False,BOS,DAL,BOS @ DAL,NBA,2024-06-13 00:30:00+00:00,American Airlines Center
6022234,True,False,BOS,DAL,BOS @ DAL,NBA,2024-06-15 00:30:00+00:00,American Airlines Center
6022240,True,False,DAL,BOS,DAL @ BOS,NBA,2024-06-18 00:30:00+00:00,TD Garden
6022246,True,False,BOS,DAL,BOS @ DAL,NBA,2024-06-21 00:30:00+00:00,American Airlines Center
6022252,True,False,DAL,BOS,DAL @ BOS,NBA,2024-06-24 00:00:00+00:00,TD Garden
