competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6045247,True,False,DAL,DEN,DAL @ DEN,NBA,2024-11-11 01:00:00+00:00,Pepsi Center
6045583,True,False,HOU,DET,HOU @ DET,NBA,2024-11-10 20:00:00+00:00,Little Caesars Arena
6047101,True,False,NYK,IND,NYK @ IND,NBA,2024-11-10 22:00:00+00:00,Bankers Life Fieldhouse
6047557,True,False,WAS,ORL,WAS @ ORL,NBA,2024-11-10 23:00:00+00:00,Amway Center
6047671,True,False,MEM,POR,MEM @ POR,NBA,2024-11-11 02:00:00+00:00,Moda Center at the Rose Quarter
6048001,True,False,BOS,MIL,BOS @ MIL,NBA,2024-11-10 20:30:00+00:00,Fiserv Forum
6048217,True,False,TOR,LAL,TOR @ LAL,NBA,2024-11-11 02:30:00+00:00,Staples Center
6048218,True,False,TOR,LAL,TOR @ LAL,NBA,2024-11-11 03:33:00+00:00,Staples Center
6048661,True,False,SAC,PHX,SAC @ PHX,NBA,2024-11-11 01:00:00+00:00,US Airways Center
6048841,True,False,CHA,PHI,CHA @ PHI,NBA,2024-11-11 00:00:00+00:00,Wells Fargo Center
6049261,True,False,GSW,OKC,GSW @ OKC,NBA,2024-11-11 00:00:00+00:00,Chesapeake Energy Arena
6049627,True,False,MIA,MIN,MIA @ MIN,NBA,2024-11-11 00:00:00+00:00,Target Center
