competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955182,True,False,MIL,UTA,MIL @ UTA,NBA,2024-02-05 01:00:00+00:00,EnergySolutions Arena
5955254,True,False,MEM,BOS,MEM @ BOS,NBA,2024-02-04 23:00:00+00:00,TD Garden
5956100,True,False,PHX,WAS,PHX @ WAS,NBA,2024-02-04 20:30:00+00:00,Verizon Center
5956670,True,False,POR,DEN,POR @ DEN,NBA,2024-02-05 01:30:00+00:00,Pepsi Center
5956671,True,False,POR,DEN,POR @ DEN,NBA,2024-02-05 02:30:00+00:00,Pepsi Center
5956675,True,False,POR,DEN,POR @ DEN,NBA,2024-02-05 02:50:00+00:00,Pepsi Center
5958674,True,False,IND,CHA,IND @ CHA,NBA,2024-02-04 23:00:00+00:00,Time Warner Cable Arena
5959718,True,False,TOR,OKC,TOR @ OKC,NBA,2024-02-05 00:00:00+00:00,Chesapeake Energy Arena
5960462,True,False,LAC,MIA,LAC @ MIA,NBA,2024-02-04 23:00:00+00:00,AmericanAirlines Arena
5961176,True,False,HOU,MIN,HOU @ MIN,NBA,2024-02-05 00:00:00+00:00,Target Center
5962034,True,False,ORL,DET,ORL @ DET,NBA,2024-02-04 20:00:00+00:00,Little Caesars Arena
