competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127692,True,False,MIL,CHI,MIL @ CHI,NBA,2025-12-28 01:00:00+00:00,United Center
6127968,True,False,NYK,ATL,NYK @ ATL,NBA,2025-12-28 01:00:00+00:00,Philips Arena
6127969,True,False,NYK,ATL,NYK @ ATL,NBA,2025-12-28 02:00:00+00:00,Philips Arena
6128994,True,False,DEN,ORL,DEN @ ORL,NBA,2025-12-28 00:00:00+00:00,Amway Center
6130218,True,False,UTA,SAS,UTA @ SAS,NBA,2025-12-28 01:00:00+00:00,AT&T Center
6130758,True,False,DAL,SAC,DAL @ SAC,NBA,2025-12-27 22:00:00+00:00,Golden 1 Center
6131196,True,False,CLE,HOU,CLE @ HOU,NBA,2025-12-28 01:00:00+00:00,Toyota Center
6133092,True,False,IND,MIA,IND @ MIA,NBA,2025-12-28 01:00:00+00:00,AmericanAirlines Arena
6133506,True,False,BKN,MIN,BKN @ MIN,NBA,2025-12-28 01:00:00+00:00,Target Center
6133686,True,False,PHX,NOP,PHX @ NOP,NBA,2025-12-28 00:00:00+00:00,New Orleans Arena
