competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127242,True,False,IND,CLE,IND @ CLE,NBA,2025-11-22 00:00:00+00:00,Quicken Loans Arena
6127254,True,False,BKN,BOS,BKN @ BOS,NBA,2025-11-22 00:30:00+00:00,TD Garden
6127260,True,False,WAS,TOR,WAS @ TOR,NBA,2025-11-22 00:30:00+00:00,Air Canada Centre
6127266,True,False,MIA,CHI,MIA @ CHI,NBA,2025-11-22 01:00:00+00:00,United Center
6127278,True,False,NOP,DAL,NOP @ DAL,NBA,2025-11-22 01:30:00+00:00,American Airlines Center
6127284,True,False,MIN,PHX,MIN @ PHX,NBA,2025-11-22 02:00:00+00:00,US Airways Center
6127302,True,False,DEN,HOU,DEN @ HOU,NBA,2025-11-22 02:30:00+00:00,Toyota Center
6127308,True,False,OKC,UTA,OKC @ UTA,NBA,2025-11-22 03:00:00+00:00,EnergySolutions Arena
6127344,True,False,POR,GSW,POR @ GSW,NBA,2025-11-22 03:00:00+00:00,Chase Center
6127345,True,False,POR,GSW,POR @ GSW,NBA,2025-11-22 04:00:00+00:00,Chase Center
