competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5956142,True,False,IND,MEM,IND @ MEM,NBA,2023-12-22 01:00:00+00:00,FedExForum
5957774,True,False,WAS,POR,WAS @ POR,NBA,2023-12-22 03:00:00+00:00,Moda Center at the Rose Quarter
5957775,True,False,WAS,POR,WAS @ POR,NBA,2023-12-22 04:00:00+00:00,Moda Center at the Rose Quarter
5957779,True,False,WAS,POR,WAS @ POR,NBA,2023-12-22 04:20:00+00:00,Moda Center at the Rose Quarter
5959550,True,False,LAC,OKC,LAC @ OKC,NBA,2023-12-22 01:00:00+00:00,Chesapeake Energy Arena
5959712,True,False,SAS,CHI,SAS @ CHI,NBA,2023-12-22 01:00:00+00:00,United Center
5959796,True,False,NOP,CLE,NOP @ CLE,NBA,2023-12-22 00:30:00+00:00,Quicken Loans Arena
5961074,True,False,LAL,MIN,LAL @ MIN,NBA,2023-12-22 02:00:00+00:00,Target Center
5961494,True,False,ORL,MIL,ORL @ MIL,NBA,2023-12-22 01:00:00+00:00,Fiserv Forum
5961956,True,False,UTA,DET,UTA @ DET,NBA,2023-12-22 00:00:00+00:00,Little Caesars Arena
