competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6126978,True,False,CLE,NYK,CLE @ NYK,NBA,2025-10-22 23:00:00+00:00,Madison Square Garden
6126984,True,False,SAS,DAL,SAS @ DAL,NBA,2025-10-23 01:30:00+00:00,American Airlines Center
6127458,True,False,DET,CHI,DET @ CHI,NBA,2025-10-23 00:00:00+00:00,United Center
6127584,True,False,TOR,ATL,TOR @ ATL,NBA,2025-10-22 23:30:00+00:00,Philips Arena
6127644,True,False,PHI,BOS,PHI @ BOS,NBA,2025-10-22 23:30:00+00:00,TD Garden
6128484,True,False,MIA,ORL,MIA @ ORL,NBA,2025-10-22 23:00:00+00:00,Amway Center
6128652,True,False,BKN,CHA,BKN @ CHA,NBA,2025-10-22 23:00:00+00:00,Time Warner Cable Arena
6129216,True,False,LAC,UTA,LAC @ UTA,NBA,2025-10-23 01:00:00+00:00,EnergySolutions Arena
6131190,True,False,MIN,POR,MIN @ POR,NBA,2025-10-23 02:00:00+00:00,Moda Center at the Rose Quarter
6131191,True,False,MIN,POR,MIN @ POR,NBA,2025-10-23 03:00:00+00:00,Moda Center at the Rose Quarter
6131640,True,False,SAC,PHX,SAC @ PHX,NBA,2025-10-23 02:00:00+00:00,US Airways Center
6132318,True,False,NOP,MEM,NOP @ MEM,NBA,2025-10-23 00:00:00+00:00,FedExForum
6132726,True,False,WAS,MIL,WAS @ MIL,NBA,2025-10-23 00:00:00+00:00,Fiserv Forum
