competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5954954,True,False,MIL,BOS,MIL @ BOS,NBA,2023-11-23 00:30:00+00:00,TD Garden
5955530,True,False,BKN,ATL,BKN @ ATL,NBA,2023-11-23 00:30:00+00:00,Philips Arena
5956418,True,False,LAC,SAS,LAC @ SAS,NBA,2023-11-23 01:00:00+00:00,AT&T Center
5957210,True,False,TOR,IND,TOR @ IND,NBA,2023-11-23 00:30:00+00:00,Bankers Life Fieldhouse
5957690,True,False,UTA,POR,UTA @ POR,NBA,2023-11-23 03:00:00+00:00,Moda Center at the Rose Quarter
5958068,True,False,GSW,PHX,GSW @ PHX,NBA,2023-11-23 03:00:00+00:00,US Airways Center
5958428,True,False,WAS,CHA,WAS @ CHA,NBA,2023-11-23 00:00:00+00:00,Time Warner Cable Arena
5959040,True,False,DEN,ORL,DEN @ ORL,NBA,2023-11-23 00:00:00+00:00,Amway Center
5959226,True,False,DAL,LAL,DAL @ LAL,NBA,2023-11-23 03:30:00+00:00,Staples Center
5959227,True,False,DAL,LAL,DAL @ LAL,NBA,2023-11-23 04:30:00+00:00,Staples Center
5959231,True,False,DAL,LAL,DAL @ LAL,NBA,2023-11-23 04:50:00+00:00,Staples Center
5959484,True,False,MIA,CLE,MIA @ CLE,NBA,2023-11-23 00:30:00+00:00,Quicken Loans Arena
5959496,True,False,CHI,OKC,CHI @ OKC,NBA,2023-11-23 01:00:00+00:00,Chesapeake Energy Arena
5960738,True,False,SAC,NOP,SAC @ NOP,NBA,2023-11-23 01:00:00+00:00,New Orleans Arena
5961032,True,False,PHI,MIN,PHI @ MIN,NBA,2023-11-23 01:00:00+00:00,Target Center
5961650,True,False,MEM,HOU,MEM @ HOU,NBA,2023-11-23 01:00:00+00:00,Toyota Center
