competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955362,True,False,DEN,UTA,DEN @ UTA,NBA,2024-04-10 01:00:00+00:00,EnergySolutions Arena
5955812,True,False,IND,TOR,IND @ TOR,NBA,2024-04-09 23:00:00+00:00,Air Canada Centre
5955914,True,False,MIA,ATL,MIA @ ATL,NBA,2024-04-09 23:30:00+00:00,Philips Arena
5956928,True,False,SAS,MEM,SAS @ MEM,NBA,2024-04-10 00:00:00+00:00,FedExForum
5957984,True,False,NOP,POR,NOP @ POR,NBA,2024-04-10 02:00:00+00:00,Moda Center at the Rose Quarter
5958464,True,False,LAC,PHX,LAC @ PHX,NBA,2024-04-10 02:00:00+00:00,US Airways Center
5958938,True,False,DET,PHI,DET @ PHI,NBA,2024-04-09 23:00:00+00:00,Wells Fargo Center
5959010,True,False,DAL,CHA,DAL @ CHA,NBA,2024-04-09 23:00:00+00:00,Time Warner Cable Arena
5959916,True,False,SAC,OKC,SAC @ OKC,NBA,2024-04-10 00:00:00+00:00,Chesapeake Energy Arena
5960018,True,False,GSW,LAL,GSW @ LAL,NBA,2024-04-10 02:00:00+00:00,Staples Center
5960019,True,False,GSW,LAL,GSW @ LAL,NBA,2024-04-10 03:00:00+00:00,Staples Center
5960023,True,False,GSW,LAL,GSW @ LAL,NBA,2024-04-10 03:20:00+00:00,Staples Center
5960186,True,False,NYK,CHI,NYK @ CHI,NBA,2024-04-10 00:00:00+00:00,United Center
5961296,True,False,WAS,MIN,WAS @ MIN,NBA,2024-04-10 00:00:00+00:00,Target Center
5961704,True,False,BOS,MIL,BOS @ MIL,NBA,2024-04-09 23:30:00+00:00,Fiserv Forum
5961878,True,False,ORL,HOU,ORL @ HOU,NBA,2024-04-10 00:00:00+00:00,Toyota Center
