competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955266,True,False,MIN,UTA,MIN @ UTA,NBA,2024-03-17 01:30:00+00:00,EnergySolutions Arena
5956856,True,False,OKC,MEM,OKC @ MEM,NBA,2024-03-17 00:00:00+00:00,FedExForum
5957402,True,False,NYK,SAC,NYK @ SAC,NBA,2024-03-17 02:00:00+00:00,Golden 1 Center
5957403,True,False,NYK,SAC,NYK @ SAC,NBA,2024-03-17 03:00:00+00:00,Golden 1 Center
5957407,True,False,NYK,SAC,NYK @ SAC,NBA,2024-03-17 03:20:00+00:00,Golden 1 Center
5957732,True,False,BKN,IND,BKN @ IND,NBA,2024-03-16 23:00:00+00:00,Bankers Life Fieldhouse
5958896,True,False,CHA,PHI,CHA @ PHI,NBA,2024-03-16 23:00:00+00:00,Wells Fargo Center
5959856,True,False,GSW,LAL,GSW @ LAL,NBA,2024-03-17 00:30:00+00:00,Staples Center
5960078,True,False,WAS,CHI,WAS @ CHI,NBA,2024-03-17 00:00:00+00:00,United Center
5960894,True,False,POR,NOP,POR @ NOP,NBA,2024-03-16 23:00:00+00:00,New Orleans Arena
5961836,True,False,CLE,HOU,CLE @ HOU,NBA,2024-03-16 21:00:00+00:00,Toyota Center
