competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127704,True,False,MIN,CHI,MIN @ CHI,NBA,2025-12-30 01:00:00+00:00,United Center
6127920,True,False,PHX,WAS,PHX @ WAS,NBA,2025-12-30 00:00:00+00:00,Verizon Center
6128244,True,False,GSW,BKN,GSW @ BKN,NBA,2025-12-30 00:30:00+00:00,Barclays Center
6128670,True,False,ORL,TOR,ORL @ TOR,NBA,2025-12-30 00:30:00+00:00,Air Canada Centre
6128982,True,False,MIL,CHA,MIL @ CHA,NBA,2025-12-30 00:00:00+00:00,Time Warner Cable Arena
6130236,True,False,CLE,SAS,CLE @ SAS,NBA,2025-12-30 01:00:00+00:00,AT&T Center
6131262,True,False,IND,HOU,IND @ HOU,NBA,2025-12-30 01:00:00+00:00,Toyota Center
6131376,True,False,DAL,POR,DAL @ POR,NBA,2025-12-30 03:30:00+00:00,Moda Center at the Rose Quarter
6131377,True,False,DAL,POR,DAL @ POR,NBA,2025-12-30 04:30:00+00:00,Moda Center at the Rose Quarter
6133104,True,False,DEN,MIA,DEN @ MIA,NBA,2025-12-30 00:30:00+00:00,AmericanAirlines Arena
6133692,True,False,NYK,NOP,NYK @ NOP,NBA,2025-12-30 01:00:00+00:00,New Orleans Arena
6134112,True,False,ATL,OKC,ATL @ OKC,NBA,2025-12-30 01:00:00+00:00,Chesapeake Energy Arena
