competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955068,True,False,NYK,UTA,NYK @ UTA,NBA,2023-12-14 02:00:00+00:00,EnergySolutions Arena
5955500,True,False,ATL,TOR,ATL @ TOR,NBA,2023-12-14 00:30:00+00:00,Air Canada Centre
5955920,True,False,NOP,WAS,NOP @ WAS,NBA,2023-12-14 00:00:00+00:00,Verizon Center
5956442,True,False,LAL,SAS,LAL @ SAS,NBA,2023-12-14 01:00:00+00:00,AT&T Center
5958140,True,False,BKN,PHX,BKN @ PHX,NBA,2023-12-14 02:00:00+00:00,US Airways Center
5958141,True,False,BKN,PHX,BKN @ PHX,NBA,2023-12-14 03:00:00+00:00,US Airways Center
5958145,True,False,BKN,PHX,BKN @ PHX,NBA,2023-12-14 03:20:00+00:00,US Airways Center
5960252,True,False,CHA,MIA,CHA @ MIA,NBA,2023-12-14 00:30:00+00:00,AmericanAirlines Arena
5961464,True,False,IND,MIL,IND @ MIL,NBA,2023-12-14 01:00:00+00:00,Fiserv Forum
5961680,True,False,MEM,HOU,MEM @ HOU,NBA,2023-12-14 01:00:00+00:00,Toyota Center
5961950,True,False,PHI,DET,PHI @ DET,NBA,2023-12-14 00:00:00+00:00,Little Caesars Arena
