competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955200,True,False,GSW,UTA,GSW @ UTA,NBA,2024-02-13 02:00:00+00:00,EnergySolutions Arena
5955644,True,False,SAS,TOR,SAS @ TOR,NBA,2024-02-13 00:30:00+00:00,Air Canada Centre
5955776,True,False,CHI,ATL,CHI @ ATL,NBA,2024-02-13 00:30:00+00:00,Philips Arena
5956598,True,False,NOP,MEM,NOP @ MEM,NBA,2024-02-13 01:00:00+00:00,FedExForum
5957762,True,False,WAS,DAL,WAS @ DAL,NBA,2024-02-13 01:30:00+00:00,American Airlines Center
5958524,True,False,MIN,LAC,MIN @ LAC,NBA,2024-02-13 03:30:00+00:00,Staples Center
5958525,True,False,MIN,LAC,MIN @ LAC,NBA,2024-02-13 04:30:00+00:00,Staples Center
5958529,True,False,MIN,LAC,MIN @ LAC,NBA,2024-02-13 04:50:00+00:00,Staples Center
5958734,True,False,IND,CHA,IND @ CHA,NBA,2024-02-13 00:00:00+00:00,Time Warner Cable Arena
5960084,True,False,PHI,CLE,PHI @ CLE,NBA,2024-02-13 00:00:00+00:00,Quicken Loans Arena
5961560,True,False,DEN,MIL,DEN @ MIL,NBA,2024-02-13 01:00:00+00:00,Fiserv Forum
5961800,True,False,NYK,HOU,NYK @ HOU,NBA,2024-02-13 01:00:00+00:00,Toyota Center
