competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5979463,True,False,TOR,CHA,TOR @ CHA,NBA,2023-12-09 00:00:00+00:00,Time Warner Cable Arena
5979469,True,False,DET,ORL,DET @ ORL,NBA,2023-12-09 00:00:00+00:00,Amway Center
5979475,True,False,ATL,PHI,ATL @ PHI,NBA,2023-12-09 00:00:00+00:00,Wells Fargo Center
5979481,True,False,WAS,BKN,WAS @ BKN,NBA,2023-12-09 00:30:00+00:00,Barclays Center
5979487,True,False,CLE,MIA,CLE @ MIA,NBA,2023-12-09 01:00:00+00:00,AmericanAirlines Arena
5979493,True,False,MIN,MEM,MIN @ MEM,NBA,2023-12-09 01:00:00+00:00,FedExForum
5979499,True,False,GSW,OKC,GSW @ OKC,NBA,2023-12-09 01:00:00+00:00,Chesapeake Energy Arena
5979505,True,False,CHI,SAS,CHI @ SAS,NBA,2023-12-09 01:30:00+00:00,AT&T Center
5979511,True,False,HOU,DEN,HOU @ DEN,NBA,2023-12-09 02:00:00+00:00,Pepsi Center
5979517,True,False,LAC,UTA,LAC @ UTA,NBA,2023-12-09 03:00:00+00:00,EnergySolutions Arena
5979518,True,False,LAC,UTA,LAC @ UTA,NBA,2023-12-09 04:00:00+00:00,EnergySolutions Arena
5979522,True,False,LAC,UTA,LAC @ UTA,NBA,2023-12-09 04:20:00+00:00,EnergySolutions Arena
5979523,True,False,DAL,POR,DAL @ POR,NBA,2023-12-09 03:00:00+00:00,Moda Center at the Rose Quarter
5980426,True,False,NYK,BOS,NYK @ BOS,NBA,2023-12-09 00:30:00+00:00,TD Garden
5980441,True,False,SAC,PHX,SAC @ PHX,NBA,2023-12-09 02:00:00+00:00,US Airways Center
