competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6043405,True,False,BKN,BOS,BKN @ BOS,NBA,2024-11-09 00:30:00+00:00,TD Garden
6043873,True,False,IND,CHA,IND @ CHA,NBA,2024-11-09 00:00:00+00:00,Time Warner Cable Arena
6044485,True,False,GSW,CLE,GSW @ CLE,NBA,2024-11-09 00:30:00+00:00,Quicken Loans Arena
6044875,True,False,PHX,DAL,PHX @ DAL,NBA,2024-11-09 00:30:00+00:00,American Airlines Center
6045241,True,False,MIA,DEN,MIA @ DEN,NBA,2024-11-09 02:00:00+00:00,Pepsi Center
6045535,True,False,WAS,MEM,WAS @ MEM,NBA,2024-11-09 01:00:00+00:00,FedExForum
6045571,True,False,ATL,DET,ATL @ DET,NBA,2024-11-09 00:00:00+00:00,Little Caesars Arena
6046939,True,False,LAC,SAC,LAC @ SAC,NBA,2024-11-09 03:00:00+00:00,Golden 1 Center
6047545,True,False,NOP,ORL,NOP @ ORL,NBA,2024-11-09 00:00:00+00:00,Amway Center
6048193,True,False,PHI,LAL,PHI @ LAL,NBA,2024-11-09 03:00:00+00:00,Staples Center
6048194,True,False,PHI,LAL,PHI @ LAL,NBA,2024-11-09 04:00:00+00:00,Staples Center
6049255,True,False,HOU,OKC,HOU @ OKC,NBA,2024-11-09 01:00:00+00:00,Chesapeake Energy Arena
6049357,True,False,MIL,NYK,MIL @ NYK,NBA,2024-11-09 00:30:00+00:00,Madison Square Garden
6049609,True,False,POR,MIN,POR @ MIN,NBA,2024-11-09 02:00:00+00:00,Target Center
