competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127614,True,False,IND,CHI,IND @ CHI,NBA,2025-12-06 01:00:00+00:00,United Center
6127824,True,False,DEN,ATL,DEN @ ATL,NBA,2025-12-06 00:30:00+00:00,Philips Arena
6127848,True,False,LAL,BOS,LAL @ BOS,NBA,2025-12-06 00:00:00+00:00,TD Garden
6128520,True,False,CHA,TOR,CHA @ TOR,NBA,2025-12-06 00:30:00+00:00,Air Canada Centre
6128916,True,False,MIA,ORL,MIA @ ORL,NBA,2025-12-06 00:00:00+00:00,Amway Center
6129372,True,False,SAS,CLE,SAS @ CLE,NBA,2025-12-06 00:30:00+00:00,Quicken Loans Arena
6130308,True,False,POR,DET,POR @ DET,NBA,2025-12-06 00:30:00+00:00,Little Caesars Arena
6131178,True,False,PHX,HOU,PHX @ HOU,NBA,2025-12-06 01:00:00+00:00,Toyota Center
6132588,True,False,LAC,MEM,LAC @ MEM,NBA,2025-12-06 01:00:00+00:00,FedExForum
6132792,True,False,PHI,MIL,PHI @ MIL,NBA,2025-12-06 01:00:00+00:00,Fiserv Forum
6133182,True,False,UTA,NYK,UTA @ NYK,NBA,2025-12-06 00:30:00+00:00,Madison Square Garden
6134058,True,False,DAL,OKC,DAL @ OKC,NBA,2025-12-06 02:30:00+00:00,Chesapeake Energy Arena
6134059,True,False,DAL,OKC,DAL @ OKC,NBA,2025-12-06 03:30:00+00:00,Chesapeake Energy Arena
