competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955896,True,False,MIL,WAS,MIL @ WAS,NBA,2023-11-21 00:00:00+00:00,Verizon Center
5956412,True,False,LAC,SAS,LAC @ SAS,NBA,2023-11-21 01:00:00+00:00,AT&T Center
5958416,True,False,BOS,CHA,BOS @ CHA,NBA,2023-11-21 00:00:00+00:00,Time Warner Cable Arena
5959622,True,False,MIA,CHI,MIA @ CHI,NBA,2023-11-21 01:00:00+00:00,United Center
5960732,True,False,SAC,NOP,SAC @ NOP,NBA,2023-11-21 01:00:00+00:00,New Orleans Arena
5960984,True,False,HOU,GSW,HOU @ GSW,NBA,2023-11-21 03:00:00+00:00,Chase Center
5960985,True,False,HOU,GSW,HOU @ GSW,NBA,2023-11-21 04:00:00+00:00,Chase Center
5960989,True,False,HOU,GSW,HOU @ GSW,NBA,2023-11-21 04:20:00+00:00,Chase Center
5961020,True,False,NYK,MIN,NYK @ MIN,NBA,2023-11-21 01:00:00+00:00,Target Center
5961920,True,False,DEN,DET,DEN @ DET,NBA,2023-11-21 00:00:00+00:00,Little Caesars Arena
