competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955338,True,False,SAS,UTA,SAS @ UTA,NBA,2024-03-28 01:00:00+00:00,EnergySolutions Arena
5955770,True,False,NYK,TOR,NYK @ TOR,NBA,2024-03-27 23:30:00+00:00,Air Canada Centre
5955860,True,False,POR,ATL,POR @ ATL,NBA,2024-03-27 23:30:00+00:00,Philips Arena
5956232,True,False,BKN,WAS,BKN @ WAS,NBA,2024-03-27 23:00:00+00:00,Verizon Center
5956880,True,False,LAL,MEM,LAL @ MEM,NBA,2024-03-28 00:00:00+00:00,FedExForum
5956934,True,False,PHX,DEN,PHX @ DEN,NBA,2024-03-28 02:00:00+00:00,Pepsi Center
5956935,True,False,PHX,DEN,PHX @ DEN,NBA,2024-03-28 03:00:00+00:00,Pepsi Center
5956939,True,False,PHX,DEN,PHX @ DEN,NBA,2024-03-28 03:20:00+00:00,Pepsi Center
5958842,True,False,CLE,CHA,CLE @ CHA,NBA,2024-03-27 23:00:00+00:00,Time Warner Cable Arena
5958914,True,False,LAC,PHI,LAC @ PHI,NBA,2024-03-27 23:30:00+00:00,Wells Fargo Center
5959274,True,False,GSW,ORL,GSW @ ORL,NBA,2024-03-27 23:00:00+00:00,Amway Center
5959880,True,False,HOU,OKC,HOU @ OKC,NBA,2024-03-28 00:00:00+00:00,Chesapeake Energy Arena
5960132,True,False,IND,CHI,IND @ CHI,NBA,2024-03-28 00:00:00+00:00,United Center
5961260,True,False,DET,MIN,DET @ MIN,NBA,2024-03-28 00:00:00+00:00,Target Center
