competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6043843,True,False,MIA,CHA,MIA @ CHA,NBA,2024-10-26 23:00:00+00:00,Time Warner Cable Arena
6044077,True,False,CLE,WAS,CLE @ WAS,NBA,2024-10-26 23:00:00+00:00,Verizon Center
6044089,True,False,OKC,CHI,OKC @ CHI,NBA,2024-10-27 00:00:00+00:00,United Center
6045217,True,False,LAC,DEN,LAC @ DEN,NBA,2024-10-26 21:00:00+00:00,Pepsi Center
6045433,True,False,ORL,MEM,ORL @ MEM,NBA,2024-10-27 00:00:00+00:00,FedExForum
6045541,True,False,BOS,DET,BOS @ DET,NBA,2024-10-26 23:00:00+00:00,Little Caesars Arena
6046051,True,False,HOU,SAS,HOU @ SAS,NBA,2024-10-27 00:30:00+00:00,AT&T Center
6048157,True,False,SAC,LAL,SAC @ LAL,NBA,2024-10-27 02:30:00+00:00,Staples Center
6048158,True,False,SAC,LAL,SAC @ LAL,NBA,2024-10-27 03:30:00+00:00,Staples Center
6048541,True,False,DAL,PHX,DAL @ PHX,NBA,2024-10-27 02:00:00+00:00,US Airways Center
6049513,True,False,TOR,MIN,TOR @ MIN,NBA,2024-10-27 00:00:00+00:00,Target Center
