competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127926,True,False,CHI,ATL,CHI @ ATL,NBA,2025-12-24 00:30:00+00:00,Philips Arena
6128970,True,False,WAS,CHA,WAS @ CHA,NBA,2025-12-24 00:00:00+00:00,Time Warner Cable Arena
6129492,True,False,NOP,CLE,NOP @ CLE,NBA,2025-12-24 00:30:00+00:00,Quicken Loans Arena
6129510,True,False,MEM,UTA,MEM @ UTA,NBA,2025-12-24 02:00:00+00:00,EnergySolutions Arena
6130068,True,False,DEN,DAL,DEN @ DAL,NBA,2025-12-24 01:00:00+00:00,American Airlines Center
6130134,True,False,HOU,LAC,HOU @ LAC,NBA,2025-12-24 03:30:00+00:00,Intuit Dome
6130135,True,False,HOU,LAC,HOU @ LAC,NBA,2025-12-24 04:30:00+00:00,Intuit Dome
6130206,True,False,OKC,SAS,OKC @ SAS,NBA,2025-12-24 01:30:00+00:00,AT&T Center
6130746,True,False,DET,SAC,DET @ SAC,NBA,2025-12-24 03:00:00+00:00,Golden 1 Center
6131316,True,False,ORL,POR,ORL @ POR,NBA,2025-12-24 03:00:00+00:00,Moda Center at the Rose Quarter
6131766,True,False,MIL,IND,MIL @ IND,NBA,2025-12-24 00:30:00+00:00,Bankers Life Fieldhouse
6131790,True,False,LAL,PHX,LAL @ PHX,NBA,2025-12-24 02:00:00+00:00,US Airways Center
6132264,True,False,BKN,PHI,BKN @ PHI,NBA,2025-12-24 00:00:00+00:00,Wells Fargo Center
6133080,True,False,TOR,MIA,TOR @ MIA,NBA,2025-12-24 00:30:00+00:00,AmericanAirlines Arena
6133488,True,False,NYK,MIN,NYK @ MIN,NBA,2025-12-24 01:00:00+00:00,Target Center
