competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5954936,True,False,BKN,BOS,BKN @ BOS,NBA,2023-11-11 00:30:00+00:00,TD Garden
5955866,True,False,CHA,WAS,CHA @ WAS,NBA,2023-11-11 00:00:00+00:00,Verizon Center
5956022,True,False,UTA,MEM,UTA @ MEM,NBA,2023-11-11 01:00:00+00:00,FedExForum
5956376,True,False,MIN,SAS,MIN @ SAS,NBA,2023-11-11 01:00:00+00:00,AT&T Center
5956994,True,False,OKC,SAC,OKC @ SAC,NBA,2023-11-11 03:00:00+00:00,Golden 1 Center
5957174,True,False,LAC,DAL,LAC @ DAL,NBA,2023-11-11 01:30:00+00:00,American Airlines Center
5958044,True,False,LAL,PHX,LAL @ PHX,NBA,2023-11-11 03:00:00+00:00,US Airways Center
5958045,True,False,LAL,PHX,LAL @ PHX,NBA,2023-11-11 04:00:00+00:00,US Airways Center
5958049,True,False,LAL,PHX,LAL @ PHX,NBA,2023-11-11 04:20:00+00:00,US Airways Center
5961626,True,False,NOP,HOU,NOP @ HOU,NBA,2023-11-11 01:00:00+00:00,Toyota Center
5961908,True,False,PHI,DET,PHI @ DET,NBA,2023-11-11 00:00:00+00:00,Little Caesars Arena
