competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6128286,True,False,HOU,CHI,HOU @ CHI,NBA,2026-03-24 00:00:00+00:00,United Center
6128550,True,False,MEM,ATL,MEM @ ATL,NBA,2026-03-23 23:30:00+00:00,Philips Arena
6129876,True,False,IND,ORL,IND @ ORL,NBA,2026-03-23 23:00:00+00:00,Amway Center
6129882,True,False,TOR,UTA,TOR @ UTA,NBA,2026-03-24 01:00:00+00:00,EnergySolutions Arena
6130476,True,False,GSW,DAL,GSW @ DAL,NBA,2026-03-24 01:30:00+00:00,American Airlines Center
6130734,True,False,LAL,DET,LAL @ DET,NBA,2026-03-23 23:00:00+00:00,Little Caesars Arena
6131244,True,False,MIL,LAC,MIL @ LAC,NBA,2026-03-24 02:30:00+00:00,Intuit Dome
6131245,True,False,MIL,LAC,MIL @ LAC,NBA,2026-03-24 03:30:00+00:00,Intuit Dome
6131556,True,False,BKN,POR,BKN @ POR,NBA,2026-03-24 02:00:00+00:00,Moda Center at the Rose Quarter
6132528,True,False,OKC,PHI,OKC @ PHI,NBA,2026-03-23 23:00:00+00:00,Wells Fargo Center
6133332,True,False,SAS,MIA,SAS @ MIA,NBA,2026-03-23 23:00:00+00:00,AmericanAirlines Arena
