competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6128034,True,False,BOS,ATL,BOS @ ATL,NBA,2026-01-18 00:30:00+00:00,Philips Arena
6129174,True,False,CHA,GSW,CHA @ GSW,NBA,2026-01-18 01:30:00+00:00,Chase Center
6130170,True,False,UTA,DAL,UTA @ DAL,NBA,2026-01-17 22:00:00+00:00,American Airlines Center
6130332,True,False,MIN,SAS,MIN @ SAS,NBA,2026-01-18 01:00:00+00:00,AT&T Center
6130482,True,False,IND,DET,IND @ DET,NBA,2026-01-18 00:30:00+00:00,Little Caesars Arena
6130956,True,False,WAS,DEN,WAS @ DEN,NBA,2026-01-18 02:00:00+00:00,Pepsi Center
6131436,True,False,LAL,POR,LAL @ POR,NBA,2026-01-18 03:00:00+00:00,Moda Center at the Rose Quarter
6131437,True,False,LAL,POR,LAL @ POR,NBA,2026-01-18 04:00:00+00:00,Moda Center at the Rose Quarter
6133212,True,False,OKC,MIA,OKC @ MIA,NBA,2026-01-18 01:00:00+00:00,AmericanAirlines Arena
6133440,True,False,PHX,NYK,PHX @ NYK,NBA,2026-01-18 00:30:00+00:00,Madison Square Garden
