competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955782,True,False,PHI,TOR,PHI @ TOR,NBA,2024-03-31 22:00:00+00:00,Air Canada Centre
5956262,True,False,MIA,WAS,MIA @ WAS,NBA,2024-03-31 22:00:00+00:00,Verizon Center
5956814,True,False,GSW,SAS,GSW @ SAS,NBA,2024-03-31 23:00:00+00:00,AT&T Center
5956976,True,False,CLE,DEN,CLE @ DEN,NBA,2024-03-31 19:30:00+00:00,Pepsi Center
5957474,True,False,LAL,BKN,LAL @ BKN,NBA,2024-03-31 22:00:00+00:00,Barclays Center
5957498,True,False,UTA,SAC,UTA @ SAC,NBA,2024-04-01 01:00:00+00:00,Golden 1 Center
5957499,True,False,UTA,SAC,UTA @ SAC,NBA,2024-04-01 02:00:00+00:00,Golden 1 Center
5957503,True,False,UTA,SAC,UTA @ SAC,NBA,2024-04-01 02:20:00+00:00,Golden 1 Center
5958884,True,False,LAC,CHA,LAC @ CHA,NBA,2024-03-31 22:00:00+00:00,Time Warner Cable Arena
5960612,True,False,OKC,NYK,OKC @ NYK,NBA,2024-03-31 23:00:00+00:00,Madison Square Garden
5961266,True,False,CHI,MIN,CHI @ MIN,NBA,2024-03-31 23:00:00+00:00,Target Center
5961860,True,False,DAL,HOU,DAL @ HOU,NBA,2024-03-31 23:00:00+00:00,Toyota Center
