competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955380,True,False,POR,BOS,POR @ BOS,NBA,2024-04-07 22:00:00+00:00,TD Garden
5955800,True,False,WAS,TOR,WAS @ TOR,NBA,2024-04-07 22:00:00+00:00,Air Canada Centre
5956826,True,False,PHI,SAS,PHI @ SAS,NBA,2024-04-07 23:00:00+00:00,AT&T Center
5957606,True,False,SAC,BKN,SAC @ BKN,NBA,2024-04-07 23:30:00+00:00,Barclays Center
5957816,True,False,MIA,IND,MIA @ IND,NBA,2024-04-07 21:00:00+00:00,Bankers Life Fieldhouse
5958278,True,False,HOU,DAL,HOU @ DAL,NBA,2024-04-07 19:30:00+00:00,American Airlines Center
5958446,True,False,NOP,PHX,NOP @ PHX,NBA,2024-04-07 22:00:00+00:00,US Airways Center
5958932,True,False,CLE,LAC,CLE @ LAC,NBA,2024-04-07 19:30:00+00:00,Staples Center
5958992,True,False,OKC,CHA,OKC @ CHA,NBA,2024-04-07 22:00:00+00:00,Time Warner Cable Arena
5959310,True,False,CHI,ORL,CHI @ ORL,NBA,2024-04-07 22:00:00+00:00,Amway Center
5959994,True,False,MIN,LAL,MIN @ LAL,NBA,2024-04-08 02:00:00+00:00,Staples Center
5959995,True,False,MIN,LAL,MIN @ LAL,NBA,2024-04-08 03:00:00+00:00,Staples Center
5959999,True,False,MIN,LAL,MIN @ LAL,NBA,2024-04-08 03:20:00+00:00,Staples Center
5961440,True,False,UTA,GSW,UTA @ GSW,NBA,2024-04-08 00:30:00+00:00,Chase Center
5961698,True,False,NYK,MIL,NYK @ MIL,NBA,2024-04-07 23:00:00+00:00,Fiserv Forum
