competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6045103,True,False,CHI,UTA,CHI @ UTA,NBA,2025-03-18 01:00:00+00:00,EnergySolutions Arena
6046453,True,False,DEN,GSW,DEN @ GSW,NBA,2025-03-18 02:00:00+00:00,Chase Center
6046963,True,False,PHI,HOU,PHI @ HOU,NBA,2025-03-18 00:00:00+00:00,Toyota Center
6047377,True,False,MEM,SAC,MEM @ SAC,NBA,2025-03-18 02:00:00+00:00,Golden 1 Center
6048271,True,False,WAS,POR,WAS @ POR,NBA,2025-03-18 02:00:00+00:00,Moda Center at the Rose Quarter
6048853,True,False,DET,NOP,DET @ NOP,NBA,2025-03-18 00:00:00+00:00,New Orleans Arena
6049021,True,False,TOR,PHX,TOR @ PHX,NBA,2025-03-18 02:00:00+00:00,US Airways Center
6049459,True,False,MIA,NYK,MIA @ NYK,NBA,2025-03-17 23:30:00+00:00,Madison Square Garden
6049951,True,False,IND,MIN,IND @ MIN,NBA,2025-03-18 00:00:00+00:00,Target Center
6087752,True,False,SAS,LAL,SAS @ LAL,NBA,2025-03-18 02:30:00+00:00,Staples Center
6087753,True,False,SAS,LAL,SAS @ LAL,NBA,2025-03-18 03:30:00+00:00,Staples Center
