competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6163175,True,False,LAS,ATL,LAS @ ATL,NBA,2026-07-13 23:00:00+00:00,Gateway Center Areana
6163177,True,False,PHX,MIN,PHX @ MIN,NBA,2026-07-14 01:00:00+00:00,Target Center
6198127,False,False,DET,NY,DET @ NY,NBA,2026-07-13 20:00:00+00:00,Cox Pavilion
6198128,False,False,TOR,IND,TOR @ IND,NBA,2026-07-13 20:30:00+00:00,Thomas & Mack Center
6198129,False,False,ATL,BOS,ATL @ BOS,NBA,2026-07-13 22:00:00+00:00,Cox Pavilion
6198130,False,False,DAL,MEM,DAL @ MEM,NBA,2026-07-13 23:00:00+00:00,Thomas & Mack Center
6198131,False,False,MIA,CLE,MIA @ CLE,NBA,2026-07-14 00:00:00+00:00,Cox Pavilion
6198132,False,False,CHI,UTA,CHI @ UTA,NBA,2026-07-14 01:00:00+00:00,Thomas & Mack Center
6198133,False,False,PHO,MIL,PHO @ MIL,NBA,2026-07-14 02:00:00+00:00,Cox Pavilion
6198134,False,False,MIN,POR,MIN @ POR,NBA,2026-07-14 03:00:00+00:00,Thomas & Mack Center
