competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6043297,True,False,DET,ATL,DET @ ATL,NBA,2025-02-23 23:00:00+00:00,Philips Arena
6043531,True,False,NYK,BOS,NYK @ BOS,NBA,2025-02-23 18:00:00+00:00,TD Garden
6044695,True,False,MEM,CLE,MEM @ CLE,NBA,2025-02-24 00:00:00+00:00,Quicken Loans Arena
6045871,True,False,PHX,TOR,PHX @ TOR,NBA,2025-02-23 23:00:00+00:00,Air Canada Centre
6046405,True,False,DAL,GSW,DAL @ GSW,NBA,2025-02-23 20:30:00+00:00,Chase Center
6047305,True,False,LAC,IND,LAC @ IND,NBA,2025-02-23 22:00:00+00:00,Bankers Life Fieldhouse
6048181,True,False,WAS,ORL,WAS @ ORL,NBA,2025-02-23 23:00:00+00:00,Amway Center
6048727,True,False,SAS,NOP,SAS @ NOP,NBA,2025-02-24 00:00:00+00:00,New Orleans Arena
6048835,True,False,MIA,MIL,MIA @ MIL,NBA,2025-02-23 23:00:00+00:00,Fiserv Forum
6049921,True,False,OKC,MIN,OKC @ MIN,NBA,2025-02-24 02:30:00+00:00,Target Center
6049922,True,False,OKC,MIN,OKC @ MIN,NBA,2025-02-24 03:30:00+00:00,Target Center
