competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955278,True,False,MIN,UTA,MIN @ UTA,NBA,2024-03-19 01:00:00+00:00,EnergySolutions Arena
5955320,True,False,DET,BOS,DET @ BOS,NBA,2024-03-18 23:30:00+00:00,TD Garden
5957414,True,False,MEM,SAC,MEM @ SAC,NBA,2024-03-19 02:00:00+00:00,Golden 1 Center
5957750,True,False,CLE,IND,CLE @ IND,NBA,2024-03-18 23:00:00+00:00,Bankers Life Fieldhouse
5958902,True,False,MIA,PHI,MIA @ PHI,NBA,2024-03-18 23:30:00+00:00,Wells Fargo Center
5959886,True,False,ATL,LAL,ATL @ LAL,NBA,2024-03-19 02:30:00+00:00,Staples Center
5959887,True,False,ATL,LAL,ATL @ LAL,NBA,2024-03-19 03:30:00+00:00,Staples Center
5959891,True,False,ATL,LAL,ATL @ LAL,NBA,2024-03-19 03:50:00+00:00,Staples Center
5960090,True,False,POR,CHI,POR @ CHI,NBA,2024-03-19 00:00:00+00:00,United Center
5961398,True,False,NYK,GSW,NYK @ GSW,NBA,2024-03-19 02:00:00+00:00,Chase Center
