competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955074,True,False,TOR,BOS,TOR @ BOS,NBA,2023-12-30 00:30:00+00:00,TD Garden
5955584,True,False,SAC,ATL,SAC @ ATL,NBA,2023-12-30 00:30:00+00:00,Philips Arena
5955950,True,False,BKN,WAS,BKN @ WAS,NBA,2023-12-30 00:00:00+00:00,Verizon Center
5956448,True,False,OKC,DEN,OKC @ DEN,NBA,2023-12-30 02:00:00+00:00,Pepsi Center
5957804,True,False,SAS,POR,SAS @ POR,NBA,2023-12-30 03:00:00+00:00,Moda Center at the Rose Quarter
5958182,True,False,CHA,PHX,CHA @ PHX,NBA,2023-12-30 02:00:00+00:00,US Airways Center
5958344,True,False,MEM,LAC,MEM @ LAC,NBA,2023-12-30 03:30:00+00:00,Staples Center
5958345,True,False,MEM,LAC,MEM @ LAC,NBA,2023-12-30 04:30:00+00:00,Staples Center
5958349,True,False,MEM,LAC,MEM @ LAC,NBA,2023-12-30 04:50:00+00:00,Staples Center
5959100,True,False,NYK,ORL,NYK @ ORL,NBA,2023-12-30 00:00:00+00:00,Amway Center
5959826,True,False,MIL,CLE,MIL @ CLE,NBA,2023-12-30 00:30:00+00:00,Quicken Loans Arena
5961734,True,False,PHI,HOU,PHI @ HOU,NBA,2023-12-30 01:00:00+00:00,Toyota Center
