competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6128562,True,False,BOS,TOR,BOS @ TOR,NBA,2025-12-21 00:00:00+00:00,Air Canada Centre
6129000,True,False,PHX,GSW,PHX @ GSW,NBA,2025-12-21 01:30:00+00:00,Chase Center
6129486,True,False,ORL,UTA,ORL @ UTA,NBA,2025-12-21 02:30:00+00:00,EnergySolutions Arena
6130116,True,False,LAL,LAC,LAL @ LAC,NBA,2025-12-21 03:30:00+00:00,Intuit Dome
6130117,True,False,LAL,LAC,LAL @ LAC,NBA,2025-12-21 04:30:00+00:00,Intuit Dome
6130338,True,False,CHA,DET,CHA @ DET,NBA,2025-12-21 00:30:00+00:00,Little Caesars Arena
6130716,True,False,POR,SAC,POR @ SAC,NBA,2025-12-21 03:00:00+00:00,Golden 1 Center
6130860,True,False,HOU,DEN,HOU @ DEN,NBA,2025-12-20 22:00:00+00:00,Pepsi Center
6132252,True,False,DAL,PHI,DAL @ PHI,NBA,2025-12-21 00:00:00+00:00,Wells Fargo Center
6132636,True,False,WAS,MEM,WAS @ MEM,NBA,2025-12-21 01:00:00+00:00,FedExForum
6133644,True,False,IND,NOP,IND @ NOP,NBA,2025-12-21 00:00:00+00:00,New Orleans Arena
