competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5895342,True,False,MEM,CHI,MEM @ CHI,NBA,2023-04-02 19:30:00+00:00,United Center
5895552,True,False,TOR,CHA,TOR @ CHA,NBA,2023-04-02 17:00:00+00:00,Time Warner Cable Arena
5896410,True,False,IND,CLE,IND @ CLE,NBA,2023-04-03 00:00:00+00:00,Quicken Loans Arena
5896560,True,False,WAS,NYK,WAS @ NYK,NBA,2023-04-02 22:00:00+00:00,Madison Square Garden
5896644,True,False,DET,ORL,DET @ ORL,NBA,2023-04-02 22:00:00+00:00,Amway Center
5897400,True,False,PHX,OKC,PHX @ OKC,NBA,2023-04-02 23:00:00+00:00,Chesapeake Energy Arena
5898078,True,False,DAL,ATL,DAL @ ATL,NBA,2023-04-02 22:00:00+00:00,Philips Arena
5898384,True,False,PHI,MIL,PHI @ MIL,NBA,2023-04-03 00:00:00+00:00,Fiserv Forum
5898792,True,False,POR,MIN,POR @ MIN,NBA,2023-04-02 19:30:00+00:00,Target Center
5898834,True,False,GSW,DEN,GSW @ DEN,NBA,2023-04-03 00:30:00+00:00,Pepsi Center
5898835,True,False,GSW,DEN,GSW @ DEN,NBA,2023-04-03 01:30:00+00:00,Pepsi Center
5898839,True,False,GSW,DEN,GSW @ DEN,NBA,2023-04-03 01:50:00+00:00,Pepsi Center
5899668,True,False,UTA,BKN,UTA @ BKN,NBA,2023-04-02 19:30:00+00:00,Barclays Center
5900418,True,False,LAL,HOU,LAL @ HOU,NBA,2023-04-02 23:00:00+00:00,Toyota Center
5903845,True,False,SAS,SAC,SAS @ SAC,NBA,2023-04-02 22:00:00+00:00,Golden 1 Center
