competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6127728,True,False,UTA,BOS,UTA @ BOS,NBA,2025-11-04 00:30:00+00:00,TD Garden
6127896,True,False,MIN,BKN,MIN @ BKN,NBA,2025-11-04 00:00:00+00:00,Barclays Center
6129888,True,False,MIA,LAC,MIA @ LAC,NBA,2025-11-04 03:30:00+00:00,Intuit Dome
6129889,True,False,MIA,LAC,MIA @ LAC,NBA,2025-11-04 04:30:00+00:00,Intuit Dome
6130710,True,False,SAC,DEN,SAC @ DEN,NBA,2025-11-04 02:00:00+00:00,Pepsi Center
6131082,True,False,DAL,HOU,DAL @ HOU,NBA,2025-11-04 01:00:00+00:00,Toyota Center
6131214,True,False,LAL,POR,LAL @ POR,NBA,2025-11-04 03:00:00+00:00,Moda Center at the Rose Quarter
6131514,True,False,MIL,IND,MIL @ IND,NBA,2025-11-04 00:00:00+00:00,Bankers Life Fieldhouse
6132438,True,False,DET,MEM,DET @ MEM,NBA,2025-11-04 01:00:00+00:00,FedExForum
6132624,True,False,WAS,NYK,WAS @ NYK,NBA,2025-11-04 00:30:00+00:00,Madison Square Garden
