competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5895186,True,False,DET,BOS,DET @ BOS,NBA,2023-02-16 00:30:00+00:00,TD Garden
5895378,True,False,SAS,CHA,SAS @ CHA,NBA,2023-02-16 00:00:00+00:00,Time Warner Cable Arena
5897196,True,False,HOU,OKC,HOU @ OKC,NBA,2023-02-16 01:00:00+00:00,Chesapeake Energy Arena
5897394,True,False,UTA,MEM,UTA @ MEM,NBA,2023-02-16 01:00:00+00:00,FedExForum
5897694,True,False,NYK,ATL,NYK @ ATL,NBA,2023-02-16 00:30:00+00:00,Philips Arena
5898552,True,False,DAL,DEN,DAL @ DEN,NBA,2023-02-16 02:00:00+00:00,Pepsi Center
5899500,True,False,CHI,IND,CHI @ IND,NBA,2023-02-16 00:00:00+00:00,Bankers Life Fieldhouse
5899572,True,False,MIA,BKN,MIA @ BKN,NBA,2023-02-16 00:30:00+00:00,Barclays Center
5900688,True,False,CLE,PHI,CLE @ PHI,NBA,2023-02-16 00:30:00+00:00,Wells Fargo Center
5902939,True,False,NOP,LAL,NOP @ LAL,NBA,2023-02-16 03:00:00+00:00,Staples Center
5902940,True,False,NOP,LAL,NOP @ LAL,NBA,2023-02-16 04:00:00+00:00,Staples Center
5902944,True,False,NOP,LAL,NOP @ LAL,NBA,2023-02-16 04:20:00+00:00,Staples Center
