competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6070423,True,False,MIN,CHI,MIN @ CHI,NBA,2025-07-12 17:00:00+00:00,Wintrust Arena
6070426,True,False,GSV,LAV,GSV @ LAV,NBA,2025-07-12 20:00:00+00:00,Mandalay Bay Event Center
6119290,False,False,CLE,MIL,CLE @ MIL,NBA,2025-07-12 19:30:00+00:00,Cox Pavilion
6119292,False,False,DAL,SA,DAL @ SA,NBA,2025-07-12 20:00:00+00:00,Thomas & Mack Center
6119294,False,False,IND,OKC,IND @ OKC,NBA,2025-07-12 21:30:00+00:00,Cox Pavilion
6119296,False,False,CHA,PHI,CHA @ PHI,NBA,2025-07-12 22:30:00+00:00,Thomas & Mack Center
6119297,False,False,SAC,CHI,SAC @ CHI,NBA,2025-07-13 00:00:00+00:00,Cox Pavilion
6119299,False,False,LAL,NO,LAL @ NO,NBA,2025-07-13 00:30:00+00:00,Thomas & Mack Center
6119301,False,False,MIN,DEN,MIN @ DEN,NBA,2025-07-13 02:00:00+00:00,Cox Pavilion
6119303,False,False,MEM,POR,MEM @ POR,NBA,2025-07-13 02:30:00+00:00,Thomas & Mack Center
