competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955212,True,False,LAL,UTA,LAL @ UTA,NBA,2024-02-15 02:00:00+00:00,EnergySolutions Arena
5955290,True,False,BKN,BOS,BKN @ BOS,NBA,2024-02-15 00:30:00+00:00,TD Garden
5955656,True,False,IND,TOR,IND @ TOR,NBA,2024-02-15 00:30:00+00:00,Air Canada Centre
5956628,True,False,HOU,MEM,HOU @ MEM,NBA,2024-02-15 01:00:00+00:00,FedExForum
5956694,True,False,SAC,DEN,SAC @ DEN,NBA,2024-02-15 02:00:00+00:00,Pepsi Center
5957780,True,False,SAS,DAL,SAS @ DAL,NBA,2024-02-15 01:30:00+00:00,American Airlines Center
5958302,True,False,DET,PHX,DET @ PHX,NBA,2024-02-15 02:00:00+00:00,US Airways Center
5958746,True,False,ATL,CHA,ATL @ CHA,NBA,2024-02-15 00:00:00+00:00,Time Warner Cable Arena
5958794,True,False,MIA,PHI,MIA @ PHI,NBA,2024-02-15 00:00:00+00:00,Wells Fargo Center
5959184,True,False,NYK,ORL,NYK @ ORL,NBA,2024-02-15 00:00:00+00:00,Amway Center
5960114,True,False,CHI,CLE,CHI @ CLE,NBA,2024-02-15 00:30:00+00:00,Quicken Loans Arena
5960852,True,False,WAS,NOP,WAS @ NOP,NBA,2024-02-15 01:00:00+00:00,New Orleans Arena
5961326,True,False,LAC,GSW,LAC @ GSW,NBA,2024-02-15 03:00:00+00:00,Chase Center
5961327,True,False,LAC,GSW,LAC @ GSW,NBA,2024-02-15 04:00:00+00:00,Chase Center
5961331,True,False,LAC,GSW,LAC @ GSW,NBA,2024-02-15 04:20:00+00:00,Chase Center
