competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5927076,True,False,NYL,IND,NYL @ IND,NBA,2023-07-12 16:00:00+00:00,Bankers Life Fieldhouse
5927077,True,False,CON,CHI,CON @ CHI,NBA,2023-07-12 16:00:00+00:00,Wintrust Arena
5927078,True,False,DAL,MIN,DAL @ MIN,NBA,2023-07-12 17:00:00+00:00,Target Center
5927079,True,False,SEA,ATL,SEA @ ATL,NBA,2023-07-12 23:00:00+00:00,Gateway Center Areana
5927080,True,False,LAV,LAS,LAV @ LAS,NBA,2023-07-13 02:00:00+00:00,Staples Center
5949990,False,False,LAC,MEM,LAC @ MEM,NBA,2023-07-12 19:30:00+00:00,Cox Pavilion
5949991,False,False,MIN,ATL,MIN @ ATL,NBA,2023-07-12 20:00:00+00:00,Thomas & Mack Center
5949992,False,False,GS,DAL,GS @ DAL,NBA,2023-07-12 21:30:00+00:00,Cox Pavilion
5949993,False,False,TOR,DET,TOR @ DET,NBA,2023-07-12 22:00:00+00:00,Thomas & Mack Center
5949994,False,False,OKC,IND,OKC @ IND,NBA,2023-07-12 23:30:00+00:00,Cox Pavilion
5949995,False,False,NY,ORL,NY @ ORL,NBA,2023-07-13 00:00:00+00:00,Thomas & Mack Center
5949996,False,False,DEN,UTA,DEN @ UTA,NBA,2023-07-13 01:30:00+00:00,Cox Pavilion
5949997,False,False,LAL,BOS,LAL @ BOS,NBA,2023-07-13 02:00:00+00:00,Thomas & Mack Center
