competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6128442,True,False,BKN,ATL,BKN @ ATL,NBA,2026-03-12 23:30:00+00:00,Philips Arena
6129756,True,False,WAS,ORL,WAS @ ORL,NBA,2026-03-12 23:00:00+00:00,Amway Center
6130464,True,False,DEN,SAS,DEN @ SAS,NBA,2026-03-13 01:00:00+00:00,AT&T Center
6130656,True,False,PHI,DET,PHI @ DET,NBA,2026-03-12 23:00:00+00:00,Little Caesars Arena
6132084,True,False,PHX,IND,PHX @ IND,NBA,2026-03-12 23:00:00+00:00,Bankers Life Fieldhouse
6132642,True,False,CHI,LAL,CHI @ LAL,NBA,2026-03-13 02:30:00+00:00,Staples Center
6132643,True,False,CHI,LAL,CHI @ LAL,NBA,2026-03-13 03:30:00+00:00,Staples Center
6133176,True,False,DAL,MEM,DAL @ MEM,NBA,2026-03-13 00:00:00+00:00,FedExForum
6133302,True,False,MIL,MIA,MIL @ MIA,NBA,2026-03-12 23:30:00+00:00,AmericanAirlines Arena
6134040,True,False,BOS,OKC,BOS @ OKC,NBA,2026-03-13 01:30:00+00:00,Chesapeake Energy Arena
