competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6043495,True,False,ORL,BOS,ORL @ BOS,NBA,2025-01-18 00:00:00+00:00,TD Garden
6044263,True,False,CHA,CHI,CHA @ CHI,NBA,2025-01-18 01:00:00+00:00,United Center
6045001,True,False,OKC,DAL,OKC @ DAL,NBA,2025-01-18 01:30:00+00:00,American Airlines Center
6046477,True,False,MEM,SAS,MEM @ SAS,NBA,2025-01-18 02:30:00+00:00,AT&T Center
6046621,True,False,DEN,MIA,DEN @ MIA,NBA,2025-01-18 01:00:00+00:00,AmericanAirlines Arena
6048403,True,False,UTA,NOP,UTA @ NOP,NBA,2025-01-18 01:00:00+00:00,New Orleans Arena
6048517,True,False,BKN,LAL,BKN @ LAL,NBA,2025-01-18 03:30:00+00:00,Staples Center
6048518,True,False,BKN,LAL,BKN @ LAL,NBA,2025-01-18 04:30:00+00:00,Staples Center
6048523,True,False,TOR,MIL,TOR @ MIL,NBA,2025-01-18 01:00:00+00:00,Fiserv Forum
6049669,True,False,MIN,NYK,MIN @ NYK,NBA,2025-01-18 00:30:00+00:00,Madison Square Garden
