competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
6163197,True,False,NYL,IND,NYL @ IND,NBA,2026-07-19 00:00:00+00:00,Bankers Life Fieldhouse
6163198,True,False,PDX,MIN,PDX @ MIN,NBA,2026-07-19 00:00:00+00:00,Target Center
6163200,True,False,WAS,GSV,WAS @ GSV,NBA,2026-07-19 00:30:00+00:00,Chase Center
6198162,False,False,BOS,ORL,BOS @ ORL,NBA,2026-07-18 20:30:00+00:00,Thomas & Mack Center
6198163,False,False,PHI,MIL,PHI @ MIL,NBA,2026-07-18 21:00:00+00:00,Cox Pavilion
6198164,False,False,HOU,MEM,HOU @ MEM,NBA,2026-07-18 22:30:00+00:00,Thomas & Mack Center
6198165,False,False,ATL,WAS,ATL @ WAS,NBA,2026-07-18 23:00:00+00:00,Cox Pavilion
6198166,False,False,GS,LAL,GS @ LAL,NBA,2026-07-19 00:30:00+00:00,Thomas & Mack Center
6198167,False,False,IND,NO,IND @ NO,NBA,2026-07-19 01:00:00+00:00,Cox Pavilion
6198168,False,False,SA,PHO,SA @ PHO,NBA,2026-07-19 02:30:00+00:00,Thomas & Mack Center
