competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5955542,True,False,UTA,TOR,UTA @ TOR,NBA,2023-12-24 00:30:00+00:00,Air Canada Centre
5955572,True,False,MEM,ATL,MEM @ ATL,NBA,2023-12-24 00:30:00+00:00,Philips Arena
5956550,True,False,DET,BKN,DET @ BKN,NBA,2023-12-24 00:30:00+00:00,Barclays Center
5957144,True,False,MIN,SAC,MIN @ SAC,NBA,2023-12-24 03:00:00+00:00,Golden 1 Center
5957145,True,False,MIN,SAC,MIN @ SAC,NBA,2023-12-24 04:00:00+00:00,Golden 1 Center
5957149,True,False,MIN,SAC,MIN @ SAC,NBA,2023-12-24 04:20:00+00:00,Golden 1 Center
5957318,True,False,ORL,IND,ORL @ IND,NBA,2023-12-24 00:00:00+00:00,Bankers Life Fieldhouse
5957420,True,False,SAS,DAL,SAS @ DAL,NBA,2023-12-24 01:30:00+00:00,American Airlines Center
5958296,True,False,BOS,LAC,BOS @ LAC,NBA,2023-12-23 20:30:00+00:00,Staples Center
5958512,True,False,DEN,CHA,DEN @ CHA,NBA,2023-12-24 00:00:00+00:00,Time Warner Cable Arena
5959562,True,False,LAL,OKC,LAL @ OKC,NBA,2023-12-24 01:00:00+00:00,Chesapeake Energy Arena
5959724,True,False,CLE,CHI,CLE @ CHI,NBA,2023-12-24 01:00:00+00:00,United Center
5960234,True,False,MIL,NYK,MIL @ NYK,NBA,2023-12-23 17:30:00+00:00,Madison Square Garden
5960774,True,False,HOU,NOP,HOU @ NOP,NBA,2023-12-24 00:00:00+00:00,New Orleans Arena
5961062,True,False,POR,GSW,POR @ GSW,NBA,2023-12-24 01:30:00+00:00,Chase Center
