competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5895264,True,False,IND,BOS,IND @ BOS,NBA,2023-03-24 23:00:00+00:00,TD Garden
5896716,True,False,DET,TOR,DET @ TOR,NBA,2023-03-24 23:30:00+00:00,Air Canada Centre
5897442,True,False,CHA,DAL,CHA @ DAL,NBA,2023-03-25 00:30:00+00:00,American Airlines Center
5897514,True,False,HOU,MEM,HOU @ MEM,NBA,2023-03-25 00:00:00+00:00,FedExForum
5899218,True,False,SAS,WAS,SAS @ WAS,NBA,2023-03-24 23:00:00+00:00,Verizon Center
5899842,True,False,MIL,UTA,MIL @ UTA,NBA,2023-03-25 01:00:00+00:00,EnergySolutions Arena
5900088,True,False,PHI,GSW,PHI @ GSW,NBA,2023-03-25 02:00:00+00:00,Chase Center
5902999,True,False,OKC,LAL,OKC @ LAL,NBA,2023-03-25 02:30:00+00:00,Staples Center
5903000,True,False,OKC,LAL,OKC @ LAL,NBA,2023-03-25 03:30:00+00:00,Staples Center
5903004,True,False,OKC,LAL,OKC @ LAL,NBA,2023-03-25 03:50:00+00:00,Staples Center
5903815,True,False,PHX,SAC,PHX @ SAC,NBA,2023-03-25 02:00:00+00:00,Golden 1 Center
5903971,True,False,CHI,POR,CHI @ POR,NBA,2023-03-25 02:00:00+00:00,Moda Center at the Rose Quarter
